"uid","domainID","siteID","plotID","trapID","nlcdClass","decimalLatitude","decimalLongitude","geodeticDatum","coordinateUncertainty","elevation","elevationUncertainty","setDate","collectDate","boutNumber","eventID","sampleID","daysOfTrapping","cupStatus","lidStatus","fluidLevel","trapReset","samplingProtocol","recordedBy","remarks","missingRecordsPerBoutQF","duplicateCollectionEventQF","compareSetCollectDateQF"
"9E906A3F89D240EB933ACB963234B1AE","D11","OAES",,"W","grasslandHerbaceous",35.420260,-99.048889,"WGS84",1.1,516.4,0.2,"2015-04-14","2015-04-28",1,"BET.OAES_006.2015.01","OAES_006.W.20150428",14,"ok","ok","ok","Y","NEON.DOC.014050","cJ8Mt89MTxlqOnAc6pDp/DoDhz6eIepx",,0,0,0
"CC0AC1D08C5B4218B1CC41F55AA35FBD","D11","OAES",,"W","grasslandHerbaceous",35.419717,-99.052524,"WGS84",1.1,521.6,0.1,"2015-04-14","2015-04-28",1,"BET.OAES_002.2015.01","OAES_002.W.20150428",14,"ok","ok","high","Y","NEON.DOC.014050","cJ8Mt89MTxlqOnAc6pDp/DoDhz6eIepx",,0,0,0
"84699E5C3830454A80E572BED98DC793","D11","OAES",,"S","grasslandHerbaceous",35.411950,-99.085337,"WGS84",1.1,507.4,0.1,"2015-04-14","2015-04-28",1,"BET.OAES_004.2015.01","OAES_004.S.20150428",14,"ok","ok","ok","Y","NEON.DOC.014050","E0QNXD+K2b5q2XkN9RjHNBArNVWYmvwc",,0,0,0
"EBA2728C94D7424794A230EB7EB67C56","D11","OAES",,"S","grasslandHerbaceous",35.411954,-99.069791,"WGS84",1.1,510.5,0.1,"2015-04-14","2015-04-28",1,"BET.OAES_003.2015.01","OAES_003.S.20150428",14,"ok","ok","high","Y","NEON.DOC.014050","nLY7eam4tn5KvmhUGKXYjL1ERBP4294P","large amount of sediment collected",0,0,0
"24BEB39E60D44492BA0B908D2AEF6572","D11","OAES",,"S","grasslandHerbaceous",35.420080,-99.048669,"WGS84",1.1,516.4,0.2,"2015-04-14","2015-04-28",1,"BET.OAES_006.2015.01","OAES_006.S.20150428",14,"ok","ok","ok","Y","NEON.DOC.014050","cJ8Mt89MTxlqOnAc6pDp/DoDhz6eIepx",,0,0,0
"EDB610151C6E45B5ABCB49C673D59B52","D11","OAES",,"E","grasslandHerbaceous",35.419717,-99.052083,"WGS84",1.1,521.6,0.1,"2015-04-14","2015-04-28",1,"BET.OAES_002.2015.01","OAES_002.E.20150428",14,"ok","ok","ok","Y","NEON.DOC.014050","cJ8Mt89MTxlqOnAc6pDp/DoDhz6eIepx",,0,0,0
"92356E4240E84950841FEC52DFC517CD","D11","OAES",,"W","grasslandHerbaceous",35.412699,-99.058479,"WGS84",1.1,515.1,0.1,"2015-04-14","2015-04-28",1,"BET.OAES_001.2015.01","OAES_001.W.20150428",14,"ok","ok","ok","Y","NEON.DOC.014050","cJ8Mt89MTxlqOnAc6pDp/DoDhz6eIepx",,0,0,0
"C837A351BD954027A79EBDA42844F456","D11","OAES",,"N","grasslandHerbaceous",35.395559,-99.063189,"WGS84",1.1,493.6,0.1,"2015-04-14","2015-04-28",1,"BET.OAES_008.2015.01","OAES_008.N.20150428",14,"ok","ok","ok","Y","NEON.DOC.014050","E0QNXD+K2b5q2XkN9RjHNBArNVWYmvwc",,0,0,0
"901D4FAF47B248BD94B165CB508E7215","D11","OAES",,"S","grasslandHerbaceous",35.412519,-99.058258,"WGS84",1.1,515.1,0.1,"2015-04-14","2015-04-28",1,"BET.OAES_001.2015.01","OAES_001.S.20150428",14,"ok","ok","ok","Y","NEON.DOC.014050","cJ8Mt89MTxlqOnAc6pDp/DoDhz6eIepx",,0,0,0
"420EA43EF39B426EADE4A6CF1D82B545","D11","OAES",,"E","grasslandHerbaceous",35.412130,-99.085117,"WGS84",1.1,507.4,0.1,"2015-04-14","2015-04-28",1,"BET.OAES_004.2015.01","OAES_004.E.20150428",14,"ok","ok","ok","Y","NEON.DOC.014050","E0QNXD+K2b5q2XkN9RjHNBArNVWYmvwc",,0,0,0
"78C15506DADB4F8684FE2CEB2D55C85B","D11","OAES",,"N","shrubScrub",35.412051,-99.074096,"WGS84",1.1,503.7,0.1,"2015-04-14","2015-04-28",1,"BET.OAES_021.2015.01","OAES_021.N.20150428",14,"ok","ok","ok","Y","NEON.DOC.014050","E0QNXD+K2b5q2XkN9RjHNBArNVWYmvwc",,0,0,0
"70DE771FAEF046C0B9444A33752BE271","D11","OAES",,"E","shrubScrub",35.419995,-99.057044,"WGS84",1.2,519.4,0.5,"2015-04-14","2015-04-28",1,"BET.OAES_007.2015.01","OAES_007.E.20150428",14,"ok","ok","ok","Y","NEON.DOC.014050","cJ8Mt89MTxlqOnAc6pDp/DoDhz6eIepx",,0,0,0
"B63401BD54E3468E8D97454AEAD83720","D11","OAES",,"N","grasslandHerbaceous",35.412879,-99.058259,"WGS84",1.1,515.1,0.1,"2015-04-14","2015-04-28",1,"BET.OAES_001.2015.01","OAES_001.N.20150428",14,"ok","ok","ok","Y","NEON.DOC.014050","cJ8Mt89MTxlqOnAc6pDp/DoDhz6eIepx",,0,0,0
"EB3DA697797A490D8F00FF2B58666495","D11","OAES",,"E","grasslandHerbaceous",35.404299,-99.079821,"WGS84",1.1,511.9,0.1,"2015-04-14","2015-04-28",1,"BET.OAES_005.2015.01","OAES_005.E.20150428",14,"ok","ok","ok","Y","NEON.DOC.014050","E0QNXD+K2b5q2XkN9RjHNBArNVWYmvwc",,0,0,0
"660BA985189D4BDAA359A7AC5EE05067","D11","OAES",,"E","grasslandHerbaceous",35.395379,-99.062968,"WGS84",1.1,493.6,0.1,"2015-04-14","2015-04-28",1,"BET.OAES_008.2015.01","OAES_008.E.20150428",14,"ok","ok","ok","Y","NEON.DOC.014050","E0QNXD+K2b5q2XkN9RjHNBArNVWYmvwc",,0,0,0
"8E0A316E8E3B4F6C812CBCAD9D993FC3","D11","OAES",,"W","shrubScrub",35.411870,-99.074316,"WGS84",1.1,503.7,0.1,"2015-04-14","2015-04-28",1,"BET.OAES_021.2015.01","OAES_021.W.20150428",14,"ok","ok","high","Y","NEON.DOC.014050","E0QNXD+K2b5q2XkN9RjHNBArNVWYmvwc",,0,0,0
"DC35DEDF4FD44BE6B3AEA0E1B0657BD9","D11","OAES",,"S","shrubScrub",35.411690,-99.074096,"WGS84",1.1,503.7,0.1,"2015-04-14","2015-04-28",1,"BET.OAES_021.2015.01","OAES_021.S.20150428",14,"ok","ok","ok","Y","NEON.DOC.014050","E0QNXD+K2b5q2XkN9RjHNBArNVWYmvwc",,0,0,0
"1BD481E69C5343F599D6A3732DEADAD7","D11","OAES",,"S","shrubScrub",35.420614,-99.050317,"WGS84",1.1,515.5,0.1,"2015-04-14","2015-04-28",1,"BET.OAES_009.2015.01","OAES_009.S.20150428",14,"ok","ok","ok","Y","NEON.DOC.014050","cJ8Mt89MTxlqOnAc6pDp/DoDhz6eIepx","S location has 2 sets of locality labels- including an E set",0,0,0
"F1B90F8DA4B44805AF784AF905BC6CF2","D11","OAES",,"W","shrubScrub",35.420795,-99.050537,"WGS84",1.1,515.5,0.1,"2015-04-14","2015-04-28",1,"BET.OAES_009.2015.01","OAES_009.W.20150428",14,"ok","ok","ok","Y","NEON.DOC.014050","cJ8Mt89MTxlqOnAc6pDp/DoDhz6eIepx",,0,0,0
"63CDCCD68C27403A98B0E1A49927F7BE","D11","OAES",,"S","grasslandHerbaceous",35.404119,-99.080041,"WGS84",1.1,511.9,0.1,"2015-04-14","2015-04-28",1,"BET.OAES_005.2015.01","OAES_005.S.20150428",14,"ok","ok","ok","Y","NEON.DOC.014050","E0QNXD+K2b5q2XkN9RjHNBArNVWYmvwc",,0,0,0
"51F2625A1108494EA1D8C8D6CB5EFD6F","D11","OAES",,"E","grasslandHerbaceous",35.420260,-99.048449,"WGS84",1.1,516.4,0.2,"2015-04-14","2015-04-28",1,"BET.OAES_006.2015.01","OAES_006.E.20150428",14,"ok","ok","ok","Y","NEON.DOC.014050","cJ8Mt89MTxlqOnAc6pDp/DoDhz6eIepx",,0,0,0
"43B62A82170D4D7C8D31A5311E36FBB4","D11","OAES",,"S","shrubScrub",35.419814,-99.057264,"WGS84",1.2,519.4,0.5,"2015-04-14","2015-04-28",1,"BET.OAES_007.2015.01","OAES_007.S.20150428",14,"ok","ok","high","Y","NEON.DOC.014050","cJ8Mt89MTxlqOnAc6pDp/DoDhz6eIepx",,0,0,0
"1575FD240C8E484BAEBFB1A7BE7F48E9","D11","OAES",,"N","grasslandHerbaceous",35.419898,-99.052304,"WGS84",1.1,521.6,0.1,"2015-04-14","2015-04-28",1,"BET.OAES_002.2015.01","OAES_002.N.20150428",14,"ok","ok","ok","Y","NEON.DOC.014050","cJ8Mt89MTxlqOnAc6pDp/DoDhz6eIepx",,0,0,0
"78731C8D22AA4539AA0F1C45CD2F7355","D11","OAES",,"E","shrubScrub",35.420795,-99.050097,"WGS84",1.1,515.5,0.1,"2015-04-14","2015-04-28",1,"BET.OAES_009.2015.01","OAES_009.E.20150428",14,"ok","ok","high","Y","NEON.DOC.014050","cJ8Mt89MTxlqOnAc6pDp/DoDhz6eIepx",,0,0,0
"813A04B48C7443CF9D0DFABBFFABCA59","D11","OAES",,"E","shrubScrub",35.411871,-99.073875,"WGS84",1.1,503.7,0.1,"2015-04-14","2015-04-28",1,"BET.OAES_021.2015.01","OAES_021.E.20150428",14,"ok","ok","ok","Y","NEON.DOC.014050","E0QNXD+K2b5q2XkN9RjHNBArNVWYmvwc",,0,0,0
"BA17F377BA274DD89AD37FBA9A87D89E","D11","OAES",,"S","grasslandHerbaceous",35.395199,-99.063188,"WGS84",1.1,493.6,0.1,"2015-04-28","2015-05-12",2,"BET.OAES_008.2015.02","OAES_008.S.20150512",14,"ok","ok","ok","Y","NEON.DOC.014050","nLY7eam4tn5KvmhUGKXYjL1ERBP4294P",,0,0,0
"5B0C9128F0B645CE8414457EBEFAC6EE","D11","OAES",,"E","shrubScrub",35.419995,-99.057044,"WGS84",1.2,519.4,0.5,"2015-04-28","2015-05-12",2,"BET.OAES_007.2015.02","OAES_007.E.20150512",14,"ok","ok","ok","Y","NEON.DOC.014050","nLY7eam4tn5KvmhUGKXYjL1ERBP4294P",,0,0,0
"16A59A9611464A8F8D93AD34275E2D8D","D11","OAES",,"S","grasslandHerbaceous",35.419537,-99.052304,"WGS84",1.1,521.6,0.1,"2015-04-28","2015-05-12",2,"BET.OAES_002.2015.02","OAES_002.S.20150512",14,"ok","ok","ok","Y","NEON.DOC.014050","nLY7eam4tn5KvmhUGKXYjL1ERBP4294P",,0,0,0
"96F273770977474F9220A88FBA967088","D11","OAES",,"W","grasslandHerbaceous",35.412699,-99.058479,"WGS84",1.1,515.1,0.1,"2015-04-28","2015-05-12",2,"BET.OAES_001.2015.02","OAES_001.W.20150512",14,"ok","ok","ok","Y","NEON.DOC.014050","nLY7eam4tn5KvmhUGKXYjL1ERBP4294P",,0,0,0
"E3C19BD5AEEB4D33B63ABE667535010E","D11","OAES",,"W","grasslandHerbaceous",35.412134,-99.070012,"WGS84",1.1,510.5,0.1,"2015-04-28","2015-05-12",2,"BET.OAES_003.2015.02","OAES_003.W.20150512",14,"ok","ok","ok","Y","NEON.DOC.014050","nLY7eam4tn5KvmhUGKXYjL1ERBP4294P",,0,0,0
"81E7D568D079486DBD6CD9CF0822425C","D11","OAES",,"E","grasslandHerbaceous",35.395379,-99.062968,"WGS84",1.1,493.6,0.1,"2015-04-28","2015-05-12",2,"BET.OAES_008.2015.02","OAES_008.E.20150512",14,"ok","ok","ok","Y","NEON.DOC.014050","nLY7eam4tn5KvmhUGKXYjL1ERBP4294P",,0,0,0
"8790329644174990B2A105518BB4EB4F","D11","OAES",,"S","grasslandHerbaceous",35.420080,-99.048669,"WGS84",1.1,516.4,0.2,"2015-04-28","2015-05-12",2,"BET.OAES_006.2015.02","OAES_006.S.20150512",14,"ok","ok","ok","Y","NEON.DOC.014050","nLY7eam4tn5KvmhUGKXYjL1ERBP4294P",,0,0,0
"4196D523AB3048FFB0DDBF1DBDB767AA","D11","OAES",,"W","shrubScrub",35.419995,-99.057484,"WGS84",1.2,519.4,0.5,"2015-04-28","2015-05-12",2,"BET.OAES_007.2015.02","OAES_007.W.20150512",14,"ok","ok","ok","Y","NEON.DOC.014050","nLY7eam4tn5KvmhUGKXYjL1ERBP4294P",,0,0,0
"FE404854B6A7445E91B183975987D702","D11","OAES",,"E","grasslandHerbaceous",35.420260,-99.048449,"WGS84",1.1,516.4,0.2,"2015-04-28","2015-05-12",2,"BET.OAES_006.2015.02","OAES_006.E.20150512",14,"ok","ok","ok","Y","NEON.DOC.014050","nLY7eam4tn5KvmhUGKXYjL1ERBP4294P","Dead vertebrate bycatch in E. trap",0,0,0
"2ADEB2CABB204DE8BB661F2DC0ABBF93","D11","OAES",,"W","grasslandHerbaceous",35.420260,-99.048889,"WGS84",1.1,516.4,0.2,"2015-04-28","2015-05-12",2,"BET.OAES_006.2015.02","OAES_006.W.20150512",14,"ok","ok","ok","Y","NEON.DOC.014050","nLY7eam4tn5KvmhUGKXYjL1ERBP4294P",,0,0,0
"FC9ADE40EDDC4F0CA6C70390CEDBEE0A","D11","OAES",,"S","shrubScrub",35.411690,-99.074096,"WGS84",1.1,503.7,0.1,"2015-04-28","2015-05-12",2,"BET.OAES_021.2015.02","OAES_021.S.20150512",14,"ok","ok","ok","Y","NEON.DOC.014050","nLY7eam4tn5KvmhUGKXYjL1ERBP4294P","Dead vertebrate bycatch found in trap (S). Adjusted lid so trap was centered. Stakes slightly raised due to bedrock.",0,0,0
"F5652B74682C47BD8C10C0F7B8C6E8DE","D11","OAES",,"N","grasslandHerbaceous",35.420440,-99.048669,"WGS84",1.1,516.4,0.2,"2015-04-28","2015-05-12",2,"BET.OAES_006.2015.02","OAES_006.N.20150512",14,"ok","ok","ok","Y","NEON.DOC.014050","nLY7eam4tn5KvmhUGKXYjL1ERBP4294P",,0,0,0
"F58E8904BCF6497A8992B346D136BDF8","D11","OAES",,"S","shrubScrub",35.419814,-99.057264,"WGS84",1.2,519.4,0.5,"2015-04-28","2015-05-12",2,"BET.OAES_007.2015.02","OAES_007.S.20150512",14,"ok","ok","ok","Y","NEON.DOC.014050","nLY7eam4tn5KvmhUGKXYjL1ERBP4294P",,0,0,0
"0BBEF80583604A3CBAB742439F40569A","D11","OAES",,"E","shrubScrub",35.420795,-99.050097,"WGS84",1.1,515.5,0.1,"2015-04-28","2015-05-12",2,"BET.OAES_009.2015.02","OAES_009.E.20150512",14,"ok","ok","ok","Y","NEON.DOC.014050","nLY7eam4tn5KvmhUGKXYjL1ERBP4294P",,0,0,0
"5F1016A0F60845CC87416AA09D4D4006","D11","OAES",,"N","shrubScrub",35.420175,-99.057264,"WGS84",1.2,519.4,0.5,"2015-04-28","2015-05-12",2,"BET.OAES_007.2015.02","OAES_007.N.20150512",14,"ok","ok","ok","Y","NEON.DOC.014050","nLY7eam4tn5KvmhUGKXYjL1ERBP4294P",,0,0,0
"7C9668F211D346A7ADD064691C178574","D11","OAES",,"N","grasslandHerbaceous",35.412315,-99.069792,"WGS84",1.1,510.5,0.1,"2015-04-28","2015-05-12",2,"BET.OAES_003.2015.02","OAES_003.N.20150512",14,"ok","ok","ok","Y","NEON.DOC.014050","nLY7eam4tn5KvmhUGKXYjL1ERBP4294P","raised stakes",0,0,0
"3E1499F2776F4820887A0106B113C7BB","D11","OAES",,"E","shrubScrub",35.411871,-99.073875,"WGS84",1.1,503.7,0.1,"2015-04-28","2015-05-12",2,"BET.OAES_021.2015.02","OAES_021.E.20150512",14,"ok","ok","ok","Y","NEON.DOC.014050","nLY7eam4tn5KvmhUGKXYjL1ERBP4294P",,0,0,0
"F08A72F5C6BD401491B16768162FA17A","D11","OAES",,"E","grasslandHerbaceous",35.419717,-99.052083,"WGS84",1.1,521.6,0.1,"2015-04-28","2015-05-12",2,"BET.OAES_002.2015.02","OAES_002.E.20150512",14,"ok","ok","ok","Y","NEON.DOC.014050","nLY7eam4tn5KvmhUGKXYjL1ERBP4294P",,0,0,0
"10003623E4B3493C9AEFF96599F96959","D11","OAES",,"W","grasslandHerbaceous",35.419717,-99.052524,"WGS84",1.1,521.6,0.1,"2015-04-28","2015-05-12",2,"BET.OAES_002.2015.02","OAES_002.W.20150512",14,"ok","ok","ok","Y","NEON.DOC.014050","nLY7eam4tn5KvmhUGKXYjL1ERBP4294P",,0,0,0
"9F4A4EF0E9AE44FE90D85527CDBB9D0B","D11","OAES",,"W","shrubScrub",35.411870,-99.074316,"WGS84",1.1,503.7,0.1,"2015-04-28","2015-05-12",2,"BET.OAES_021.2015.02","OAES_021.W.20150512",14,"ok","ok","ok","Y","NEON.DOC.014050","nLY7eam4tn5KvmhUGKXYjL1ERBP4294P",,0,0,0
"E3198D3BDB0E4F38B9022E12DBD522B3","D11","OAES",,"N","grasslandHerbaceous",35.412310,-99.085338,"WGS84",1.1,507.4,0.1,"2015-04-28","2015-05-12",2,"BET.OAES_004.2015.02","OAES_004.N.20150512",14,"ok","ok","ok","Y","NEON.DOC.014050","nLY7eam4tn5KvmhUGKXYjL1ERBP4294P",,0,0,0
"2082D5F438F44719A29809B23419A447","D11","OAES",,"N","grasslandHerbaceous",35.412879,-99.058259,"WGS84",1.1,515.1,0.1,"2015-04-28","2015-05-12",2,"BET.OAES_001.2015.02","OAES_001.N.20150512",14,"ok","ok","ok","Y","NEON.DOC.014050","nLY7eam4tn5KvmhUGKXYjL1ERBP4294P",,0,0,0
"E66311C3501345D48068E95C61541A1E","D11","OAES",,"N","shrubScrub",35.412051,-99.074096,"WGS84",1.1,503.7,0.1,"2015-04-28","2015-05-12",2,"BET.OAES_021.2015.02","OAES_021.N.20150512",14,"ok","ok","ok","Y","NEON.DOC.014050","nLY7eam4tn5KvmhUGKXYjL1ERBP4294P",,0,0,0
"EC2218A3AE9143FFBC9B78B07D4BD518","D11","OAES",,"S","grasslandHerbaceous",35.411954,-99.069791,"WGS84",1.1,510.5,0.1,"2015-04-28","2015-05-12",2,"BET.OAES_003.2015.02","OAES_003.S.20150512",14,"ok","ok","high","Y","NEON.DOC.014050","nLY7eam4tn5KvmhUGKXYjL1ERBP4294P",,0,0,0
"5DD25A87D43C4BEDB55FFEE3307F2606","D11","OAES",,"N","grasslandHerbaceous",35.404480,-99.080041,"WGS84",1.1,511.9,0.1,"2015-04-28","2015-05-12",2,"BET.OAES_005.2015.02","OAES_005.N.20150512",14,"ok","ok","ok","Y","NEON.DOC.014050","nLY7eam4tn5KvmhUGKXYjL1ERBP4294P",,0,0,0
"4DE90AE22DAA4A6BA553F375D5394168","D11","OAES",,"E","grasslandHerbaceous",35.404299,-99.079821,"WGS84",1.1,511.9,0.1,"2015-04-28","2015-05-12",2,"BET.OAES_005.2015.02","OAES_005.E.20150512",14,"ok","ok","ok","Y","NEON.DOC.014050","nLY7eam4tn5KvmhUGKXYjL1ERBP4294P",,0,0,0
"94244BECD5AB4316AD2357A32597E308","D11","OAES",,"W","shrubScrub",35.420795,-99.050537,"WGS84",1.1,515.5,0.1,"2015-04-28","2015-05-12",2,"BET.OAES_009.2015.02","OAES_009.W.20150512",14,"ok","ok","ok","Y","NEON.DOC.014050","nLY7eam4tn5KvmhUGKXYjL1ERBP4294P",,0,0,0
"86C1CF586C5D4452AE70FEDE3F94CD78","D11","OAES",,"S","grasslandHerbaceous",35.411950,-99.085337,"WGS84",1.1,507.4,0.1,"2015-04-28","2015-05-12",2,"BET.OAES_004.2015.02","OAES_004.S.20150512",14,"ok","ok","low","Y","NEON.DOC.014050","nLY7eam4tn5KvmhUGKXYjL1ERBP4294P",,0,0,0
"89C2CBECE44F4D5BAB2388516CB92F51","D11","OAES",,"N","shrubScrub",35.420975,-99.050317,"WGS84",1.1,515.5,0.1,"2015-04-28","2015-05-12",2,"BET.OAES_009.2015.02","OAES_009.N.20150512",14,"ok","ok","ok","Y","NEON.DOC.014050","nLY7eam4tn5KvmhUGKXYjL1ERBP4294P",,0,0,0
"4537629C68EA448B8CA5F3636E5AC8F6","D11","OAES",,"E","grasslandHerbaceous",35.412130,-99.085117,"WGS84",1.1,507.4,0.1,"2015-04-28","2015-05-12",2,"BET.OAES_004.2015.02","OAES_004.E.20150512",14,"ok","ok","ok","Y","NEON.DOC.014050","nLY7eam4tn5KvmhUGKXYjL1ERBP4294P",,0,0,0
"D3F08F6926FD493CBB2C59EE04EC1B44","D11","OAES",,"E","grasslandHerbaceous",35.412699,-99.058038,"WGS84",1.1,515.1,0.1,"2015-04-28","2015-05-12",2,"BET.OAES_001.2015.02","OAES_001.E.20150512",14,"ok","ok","ok","Y","NEON.DOC.014050","nLY7eam4tn5KvmhUGKXYjL1ERBP4294P",,0,0,0
"1EAF6705D9774214BC4C030E9C3EC898","D11","OAES",,"S","shrubScrub",35.420614,-99.050317,"WGS84",1.1,515.5,0.1,"2015-04-28","2015-05-12",2,"BET.OAES_009.2015.02","OAES_009.S.20150512",14,"ok","ok","ok","Y","NEON.DOC.014050","nLY7eam4tn5KvmhUGKXYjL1ERBP4294P",,0,0,0
"5DB436DB2D0A42B7A774E290D1DF8389","D11","OAES",,"S","grasslandHerbaceous",35.404119,-99.080041,"WGS84",1.1,511.9,0.1,"2015-04-28","2015-05-12",2,"BET.OAES_005.2015.02","OAES_005.S.20150512",14,"ok","ok","ok","Y","NEON.DOC.014050","nLY7eam4tn5KvmhUGKXYjL1ERBP4294P",,0,0,0
"573F36EECEFD49FCACE97A90CF77CCCE","D11","OAES",,"S","grasslandHerbaceous",35.412519,-99.058258,"WGS84",1.1,515.1,0.1,"2015-04-28","2015-05-12",2,"BET.OAES_001.2015.02","OAES_001.S.20150512",14,"ok","ok","ok","Y","NEON.DOC.014050","nLY7eam4tn5KvmhUGKXYjL1ERBP4294P",,0,0,0
