"uid","domainID","siteID","plotID","trapID","nlcdClass","decimalLatitude","decimalLongitude","geodeticDatum","coordinateUncertainty","elevation","elevationUncertainty","setDate","collectDate","boutNumber","eventID","sampleID","daysOfTrapping","cupStatus","lidStatus","fluidLevel","trapReset","samplingProtocol","recordedBy","remarks","missingRecordsPerBoutQF","duplicateCollectionEventQF","compareSetCollectDateQF"
"633FDA8540C44EFC9C3230F43E9DE3AA","D13","MOAB",,"W","shrubScrub",38.255194,-109.378319,"WGS84",1.1,1815.7,0.1,"2015-05-28","2015-06-25",2,"BET.MOAB_010.2015.02","MOAB_010.W.20150625",28,"ok","ok","low","Y","NEON.DOC.014050","wsPgf8Zw9fJKymWy47Zkre6IykLRH3+g",,0,0,0
"68413260210341E69360ABA5FE1B8A09","D13","MOAB",,"N","shrubScrub",38.255371,-109.378086,"WGS84",1.1,1815.7,0.1,"2015-05-28","2015-06-25",2,"BET.MOAB_010.2015.02","MOAB_010.N.20150625",28,"ok","ok","low","Y","NEON.DOC.014050","wsPgf8Zw9fJKymWy47Zkre6IykLRH3+g",,0,0,0
"BC90F17EC29243C2B482B103E36A3153","D13","MOAB",,"E","shrubScrub",38.210928,-109.403496,"WGS84",1.1,1768.1,0.1,"2015-05-28","2015-06-25",2,"BET.MOAB_005.2015.02","MOAB_005.E.20150625",28,"ok","ok","ok","Y","NEON.DOC.014050","wsPgf8Zw9fJKymWy47Zkre6IykLRH3+g",,0,0,0
"8CDFF89F4FB84D4A8F01B83D7C06ECDF","D13","MOAB",,"E","shrubScrub",38.236378,-109.406368,"WGS84",1.1,1760.7,0.1,"2015-05-28","2015-06-25",2,"BET.MOAB_006.2015.02","MOAB_006.E.20150625",28,"ok","ok","low","Y","NEON.DOC.014050","wsPgf8Zw9fJKymWy47Zkre6IykLRH3+g",,0,0,0
"40E097847E4441AFBB41ED30F77368E7","D13","MOAB",,"S","shrubScrub",38.210612,-109.414702,"WGS84",1.1,1773.5,0.1,"2015-05-28","2015-06-25",2,"BET.MOAB_002.2015.02","MOAB_002.S.20150625",28,"ok","ok","ok","Y","NEON.DOC.014050","wsPgf8Zw9fJKymWy47Zkre6IykLRH3+g",,0,0,0
"6836B020B1274D80A5A21D8CD50A26DF","D13","MOAB",,"W","shrubScrub",38.233273,-109.397647,"WGS84",1.1,1762.7,0.1,"2015-05-28","2015-06-25",2,"BET.MOAB_004.2015.02","MOAB_004.W.20150625",28,"ok","ok","low","Y","NEON.DOC.014050","wsPgf8Zw9fJKymWy47Zkre6IykLRH3+g",,0,0,0
"421778C61BF244D5919B481EFD71A165","D13","MOAB",,"N","shrubScrub",,,,,,,"2015-06-11","2015-06-25",2,"BET.MOAB_008.2015.02","MOAB_008.N.20150625",14,"ok","ok","low","N","NEON.DOC.014050","wsPgf8Zw9fJKymWy47Zkre6IykLRH3+g","Pulled out all traps at this plot.",0,0,0
"A4AF9B0A4E3F41BFBE9F3993BC740740","D13","MOAB",,"S","shrubScrub",,,,,,,"2015-06-11","2015-06-25",2,"BET.MOAB_008.2015.02","MOAB_008.S.20150625",14,"ok","ok","low","N","NEON.DOC.014050","wsPgf8Zw9fJKymWy47Zkre6IykLRH3+g","Pulled out all traps at this plot",0,0,0
"B8A77CB166B047C996BE3A088369BD2E","D13","MOAB",,"N","shrubScrub",38.265675,-109.341836,"WGS84",1.1,1996.4,0.1,"2015-06-11","2015-06-25",2,"BET.MOAB_007.2015.02","MOAB_007.N.20150625",14,"ok","ok","low","Y","NEON.DOC.014050","wsPgf8Zw9fJKymWy47Zkre6IykLRH3+g",,0,0,0
"BD5DC8B477954D64ACBF5AEF2CA524C9","D13","MOAB",,"S","shrubScrub",38.255010,-109.378094,"WGS84",1.1,1815.7,0.1,"2015-05-28","2015-06-25",2,"BET.MOAB_010.2015.02","MOAB_010.S.20150625",28,"ok","ok","low","Y","NEON.DOC.014050","wsPgf8Zw9fJKymWy47Zkre6IykLRH3+g",,0,0,0
"DC197F16958A446BB7BEFADAE42A2861","D13","MOAB",,"W","evergreenForest",38.261290,-109.349712,"WGS84",1.1,2006.8,0.1,"2015-06-11","2015-06-25",2,"BET.MOAB_003.2015.02","MOAB_003.W.20150625",14,"ok","ok","ok","Y","NEON.DOC.014050","wsPgf8Zw9fJKymWy47Zkre6IykLRH3+g",,0,0,0
"87EA6885093D439F8A3FD915DF246042","D13","MOAB",,"E","shrubScrub",38.258220,-109.423044,"WGS84",1.1,1793.4,0.1,"2015-05-28","2015-06-25",2,"BET.MOAB_009.2015.02","MOAB_009.E.20150625",28,"ok","ok","ok","Y","NEON.DOC.014050","wsPgf8Zw9fJKymWy47Zkre6IykLRH3+g",,0,0,0
"EF0E97B66C7C44CAADC4D0CCA09449C5","D13","MOAB",,"N","shrubScrub",38.210973,-109.414694,"WGS84",1.1,1773.5,0.1,"2015-05-28","2015-06-25",2,"BET.MOAB_002.2015.02","MOAB_002.N.20150625",28,"ok","ok",,"Y","NEON.DOC.014050","wsPgf8Zw9fJKymWy47Zkre6IykLRH3+g",,0,0,0
"3AD18B9844CC44F2826AD1EDF6B8A875","D13","MOAB",,"S","shrubScrub",38.236201,-109.406600,"WGS84",1.1,1760.7,0.1,"2015-05-28","2015-06-25",2,"BET.MOAB_006.2015.02","MOAB_006.S.20150625",28,"ok","ok","low","Y","NEON.DOC.014050","wsPgf8Zw9fJKymWy47Zkre6IykLRH3+g",,0,0,0
"1FF23DFA70D74FE5A432447E5E4506A2","D13","MOAB",,"S","shrubScrub",38.265315,-109.341844,"WGS84",1.1,1996.4,0.1,"2015-06-11","2015-06-25",2,"BET.MOAB_007.2015.02","MOAB_007.S.20150625",14,"ok","ok","low","Y","NEON.DOC.014050","wsPgf8Zw9fJKymWy47Zkre6IykLRH3+g",,0,0,0
"301DBC51246244568A7DBC79BAE121E0","D13","MOAB",,"W","shrubScrub",38.258227,-109.423501,"WGS84",1.1,1793.4,0.1,"2015-05-28","2015-06-25",2,"BET.MOAB_009.2015.02","MOAB_009.W.20150625",28,"ok","ok","low","Y","NEON.DOC.014050","wsPgf8Zw9fJKymWy47Zkre6IykLRH3+g",,0,0,0
"C07BC28035B946EB859D2862165915D1","D13","MOAB",,"E","shrubScrub",38.210790,-109.414470,"WGS84",1.1,1773.5,0.1,"2015-05-28","2015-06-25",2,"BET.MOAB_002.2015.02","MOAB_002.E.20150625",28,"ok","ok","low","Y","NEON.DOC.014050","wsPgf8Zw9fJKymWy47Zkre6IykLRH3+g",,0,0,0
"14C19DDA8889466FAEB533E34404F1DB","D13","MOAB",,"E","shrubScrub",38.265492,-109.341612,"WGS84",1.1,1996.4,0.1,"2015-06-11","2015-06-25",2,"BET.MOAB_007.2015.02","MOAB_007.E.20150625",14,"ok","ok","low","Y","NEON.DOC.014050","wsPgf8Zw9fJKymWy47Zkre6IykLRH3+g",,0,0,0
"109AB2465B264B5BADE48B2385766D90","D13","MOAB",,"S","shrubScrub",38.258043,-109.423277,"WGS84",1.1,1793.4,0.1,"2015-05-28","2015-06-25",2,"BET.MOAB_009.2015.02","MOAB_009.S.20150625",28,"ok","ok","low","Y","NEON.DOC.014050","wsPgf8Zw9fJKymWy47Zkre6IykLRH3+g",,0,0,0
"E94EC15E4F3444889DB4D7FDFC6CEC4E","D13","MOAB",,"W","shrubScrub",38.265498,-109.342069,"WGS84",1.1,1996.4,0.1,"2015-06-11","2015-06-25",2,"BET.MOAB_007.2015.02","MOAB_007.W.20150625",14,"ok","ok","low","Y","NEON.DOC.014050","wsPgf8Zw9fJKymWy47Zkre6IykLRH3+g",,0,0,0
"4E782B25888B4B0EA56140B345544A4A","D13","MOAB",,"N","shrubScrub",38.258404,-109.423269,"WGS84",1.1,1793.4,0.1,"2015-05-28","2015-06-25",2,"BET.MOAB_009.2015.02","MOAB_009.N.20150625",28,"ok","ok","ok","Y","NEON.DOC.014050","wsPgf8Zw9fJKymWy47Zkre6IykLRH3+g",,0,0,0
"F52481682AEF4BBEA016CC047A6B54E9","D13","MOAB",,"N","shrubScrub",38.211111,-109.403721,"WGS84",1.1,1768.1,0.1,"2015-05-28","2015-06-25",2,"BET.MOAB_005.2015.02","MOAB_005.N.20150625",28,"ok","ok","ok","Y","NEON.DOC.014050","wsPgf8Zw9fJKymWy47Zkre6IykLRH3+g",,0,0,0
"148F3B7C1F594B4A9FC38D9FC9F96AE5","D13","MOAB",,"S","evergreenForest",38.261107,-109.349487,"WGS84",1.1,2006.8,0.1,"2015-06-11","2015-06-25",2,"BET.MOAB_003.2015.02","MOAB_003.S.20150625",14,"ok","ok","ok","Y","NEON.DOC.014050","wsPgf8Zw9fJKymWy47Zkre6IykLRH3+g",,0,0,0
"C182BAD382C643BA9708AF4659FFAB05","D13","MOAB",,"E","shrubScrub",38.233267,-109.397190,"WGS84",1.1,1762.7,0.1,"2015-05-28","2015-06-25",2,"BET.MOAB_004.2015.02","MOAB_004.E.20150625",28,"ok","ok","low","Y","NEON.DOC.014050","wsPgf8Zw9fJKymWy47Zkre6IykLRH3+g","East trap was dry. It was obvious PG never got added.",0,0,0
"B6AE1BCDA7554FDFBD73B904F4B6A05B","D13","MOAB",,"W","shrubScrub",,,,,,,"2015-06-11","2015-06-25",2,"BET.MOAB_008.2015.02","MOAB_008.W.20150625",14,"ok","ok","ok","N","NEON.DOC.014050","wsPgf8Zw9fJKymWy47Zkre6IykLRH3+g","Pulled out all traps at this plot",0,0,0
"98C16DFAC93E4A91A106553E22C56F2F","D13","MOAB",,"E","shrubScrub",,,,,,,"2015-06-11","2015-06-25",2,"BET.MOAB_008.2015.02","MOAB_008.E.20150625",14,"ok","ok","low","N","NEON.DOC.014050","wsPgf8Zw9fJKymWy47Zkre6IykLRH3+g","Pulled out all traps at this plot.",0,0,0
"0D2E735B30CD48519B8E23D867AB12E2","D13","MOAB",,"W","shrubScrub",38.210934,-109.403953,"WGS84",1.1,1768.1,0.1,"2015-05-28","2015-06-25",2,"BET.MOAB_005.2015.02","MOAB_005.W.20150625",28,"ok","ok","low","Y","NEON.DOC.014050","wsPgf8Zw9fJKymWy47Zkre6IykLRH3+g",,0,0,0
"769C2F915ED74DC8ABB43DB0FF4E1496","D13","MOAB",,"S","shrubScrub",38.210751,-109.403728,"WGS84",1.1,1768.1,0.1,"2015-05-28","2015-06-25",2,"BET.MOAB_005.2015.02","MOAB_005.S.20150625",28,"ok","ok","low","Y","NEON.DOC.014050","wsPgf8Zw9fJKymWy47Zkre6IykLRH3+g",,0,0,0
"65BE3CF0EE3346BFBD8585BF13E4F502","D13","MOAB",,"N","evergreenForest",38.261467,-109.349479,"WGS84",1.1,2006.8,0.1,"2015-06-11","2015-06-25",2,"BET.MOAB_003.2015.02","MOAB_003.N.20150625",14,"ok","ok","ok","Y","NEON.DOC.014050","wsPgf8Zw9fJKymWy47Zkre6IykLRH3+g",,0,0,0
"C1D397FD60F441F880CDFFF27E3E14FB","D13","MOAB",,"N","shrubScrub",38.257750,-109.413670,"WGS84",1.1,1799.4,0.1,"2015-05-28","2015-06-25",2,"BET.MOAB_001.2015.02","MOAB_001.N.20150625",28,"ok","ok","ok","Y","NEON.DOC.014050","wsPgf8Zw9fJKymWy47Zkre6IykLRH3+g",,0,0,0
"A05F6F2FED124D6A8CD93F335F734C1E","D13","MOAB",,"W","shrubScrub",38.257572,-109.413902,"WGS84",1.1,1799.4,0.1,"2015-05-28","2015-06-25",2,"BET.MOAB_001.2015.02","MOAB_001.W.20150625",28,"ok","ok","ok","Y","NEON.DOC.014050","wsPgf8Zw9fJKymWy47Zkre6IykLRH3+g",,0,0,0
"FAA36194E72741D88CA5D158C77E2329","D13","MOAB",,"E","shrubScrub",38.257566,-109.413445,"WGS84",1.1,1799.4,0.1,"2015-05-28","2015-06-25",2,"BET.MOAB_001.2015.02","MOAB_001.E.20150625",28,"ok","ok","low","Y","NEON.DOC.014050","wsPgf8Zw9fJKymWy47Zkre6IykLRH3+g",,0,0,0
"BFDD0384CC2C4E4CA381569CFE4C9DDE","D13","MOAB",,"E","evergreenForest",38.261284,-109.349254,"WGS84",1.1,2006.8,0.1,"2015-06-11","2015-06-25",2,"BET.MOAB_003.2015.02","MOAB_003.E.20150625",14,"ok","ok","low","Y","NEON.DOC.014050","wsPgf8Zw9fJKymWy47Zkre6IykLRH3+g",,0,0,0
"DD92033157C941C287880262BF6135C3","D13","MOAB",,"W","shrubScrub",38.236385,-109.406825,"WGS84",1.1,1760.7,0.1,"2015-05-28","2015-06-25",2,"BET.MOAB_006.2015.02","MOAB_006.W.20150625",28,"ok","ok","low","Y","NEON.DOC.014050","wsPgf8Zw9fJKymWy47Zkre6IykLRH3+g",,0,0,0
"266F06F621914B06877F9EF825B63E04","D13","MOAB",,"N","shrubScrub",38.236562,-109.406592,"WGS84",1.1,1760.7,0.1,"2015-05-28","2015-06-25",2,"BET.MOAB_006.2015.02","MOAB_006.N.20150625",28,"ok","ok","low","Y","NEON.DOC.014050","wsPgf8Zw9fJKymWy47Zkre6IykLRH3+g",,0,0,0
"EF87C73CF00544EEB198F2E133F0F4BC","D13","MOAB",,"N","shrubScrub",38.233450,-109.397414,"WGS84",1.1,1762.7,0.1,"2015-05-28","2015-06-25",2,"BET.MOAB_004.2015.02","MOAB_004.N.20150625",28,"ok","ok","low","Y","NEON.DOC.014050","wsPgf8Zw9fJKymWy47Zkre6IykLRH3+g",,0,0,0
"01D90BC5E87F448C8E04E7484E9AB8EB","D13","MOAB",,"S","shrubScrub",38.257389,-109.413678,"WGS84",1.1,1799.4,0.1,"2015-05-28","2015-06-25",2,"BET.MOAB_001.2015.02","MOAB_001.S.20150625",28,"ok","ok","low","Y","NEON.DOC.014050","wsPgf8Zw9fJKymWy47Zkre6IykLRH3+g",,0,0,0
"0A04A8456625425FB40DD84E7254FD88","D13","MOAB",,"W","shrubScrub",38.210796,-109.414927,"WGS84",1.1,1773.5,0.1,"2015-05-28","2015-06-25",2,"BET.MOAB_002.2015.02","MOAB_002.W.20150625",28,"ok","ok","ok","Y","NEON.DOC.014050","wsPgf8Zw9fJKymWy47Zkre6IykLRH3+g","East trap very muddy; North trap very, very muddy",0,0,0
"5FB1C45F04EC43BE883B402931C90CE9","D13","MOAB",,"S","shrubScrub",38.233090,-109.397422,"WGS84",1.1,1762.7,0.1,"2015-05-28","2015-06-25",2,"BET.MOAB_004.2015.02","MOAB_004.S.20150625",28,"ok","ok","ok","Y","NEON.DOC.014050","wsPgf8Zw9fJKymWy47Zkre6IykLRH3+g",,0,0,0
"21CEE50E7F8B4179AC4CAC3ADC1D8CB0","D13","MOAB",,"E","shrubScrub",38.255187,-109.377862,"WGS84",1.1,1815.7,0.1,"2015-05-28","2015-06-25",2,"BET.MOAB_010.2015.02","MOAB_010.E.20150625",28,"ok","ok","low","Y","NEON.DOC.014050","wsPgf8Zw9fJKymWy47Zkre6IykLRH3+g",,0,0,0
"4E97364F66E448C38DEC841412B4174B","D13","MOAB",,"N","shrubScrub",38.236562,-109.406592,"WGS84",1.1,1760.7,0.1,"2015-06-25","2015-07-09",3,"BET.MOAB_006.2015.03","MOAB_006.N.20150709",14,"ok","ok","low","Y","NEON.DOC.014050","Ymvu50svVai947RgaYoGNGTwjbYtyuA7",,0,0,0
"F2395352ED3342E49F96CBD246066EF1","D13","MOAB",,"S","shrubScrub",38.258043,-109.423277,"WGS84",1.1,1793.4,0.1,"2015-06-25","2015-07-09",3,"BET.MOAB_009.2015.03","MOAB_009.S.20150709",14,"ok","ok","ok","Y","NEON.DOC.014050","Ymvu50svVai947RgaYoGNGTwjbYtyuA7",,0,0,0
"186AC7A84B824C628162E272091D4060","D13","MOAB",,"S","shrubScrub",38.255010,-109.378094,"WGS84",1.1,1815.7,0.1,"2015-06-25","2015-07-09",3,"BET.MOAB_010.2015.03","MOAB_010.S.20150709",14,"ok","ok","ok","Y","NEON.DOC.014050","Ymvu50svVai947RgaYoGNGTwjbYtyuA7",,0,0,0
"460B84CE3939497C936350AC4FEDFE7E","D13","MOAB",,"W","shrubScrub",38.265498,-109.342069,"WGS84",1.1,1996.4,0.1,"2015-06-25","2015-07-09",3,"BET.MOAB_007.2015.03","MOAB_007.W.20150709",14,"ok","ok","ok","Y","NEON.DOC.014050","SVlrLvG6MQgHNcX9a6cN9XT/1zjcedhM",,0,0,0
"D4BB2DB505B247AABDFC42A03F962B9D","D13","MOAB",,"W","shrubScrub",38.210796,-109.414927,"WGS84",1.1,1773.5,0.1,"2015-06-25","2015-07-09",3,"BET.MOAB_002.2015.03","MOAB_002.W.20150709",14,"ok","ok","high","Y","NEON.DOC.014050","Ymvu50svVai947RgaYoGNGTwjbYtyuA7",,0,0,0
"350C68A116384489BEA840A0F6B176AC","D13","MOAB",,"E","shrubScrub",38.210928,-109.403496,"WGS84",1.1,1768.1,0.1,"2015-06-25","2015-07-09",3,"BET.MOAB_005.2015.03","MOAB_005.E.20150709",14,,,"high","Y","NEON.DOC.014050","Ymvu50svVai947RgaYoGNGTwjbYtyuA7",,0,0,0
"6178CE2299AD4331BE074C0D65275799","D13","MOAB",,"S","evergreenForest",38.261107,-109.349487,"WGS84",1.1,2006.8,0.1,"2015-06-25","2015-07-09",3,"BET.MOAB_003.2015.03","MOAB_003.S.20150709",14,"ok","ok","ok","Y","NEON.DOC.014050","Ymvu50svVai947RgaYoGNGTwjbYtyuA7",,0,0,0
"003097BA205D47F99192BD6CE772416C","D13","MOAB",,"S","shrubScrub",38.210751,-109.403728,"WGS84",1.1,1768.1,0.1,"2015-06-25","2015-07-09",3,"BET.MOAB_005.2015.03","MOAB_005.S.20150709",14,,,"ok","Y","NEON.DOC.014050","Ymvu50svVai947RgaYoGNGTwjbYtyuA7",,0,0,0
"DD74E7AEA27F4680AE21683A53E24555","D13","MOAB",,"S","shrubScrub",38.233090,-109.397422,"WGS84",1.1,1762.7,0.1,"2015-06-25","2015-07-09",3,"BET.MOAB_004.2015.03","MOAB_004.S.20150709",14,"ok","ok","ok","Y","NEON.DOC.014050","Ymvu50svVai947RgaYoGNGTwjbYtyuA7",,0,0,0
"1392D61A184E4E8E9FD2853DDFDE9D66","D13","MOAB",,"W","shrubScrub",38.210934,-109.403953,"WGS84",1.1,1768.1,0.1,"2015-06-25","2015-07-09",3,"BET.MOAB_005.2015.03","MOAB_005.W.20150709",14,,,"ok","Y","NEON.DOC.014050","Ymvu50svVai947RgaYoGNGTwjbYtyuA7",,0,0,0
"11F20A6198214A5C93435AB32CCF3F69","D13","MOAB",,"E","shrubScrub",38.236378,-109.406368,"WGS84",1.1,1760.7,0.1,"2015-06-25","2015-07-09",3,"BET.MOAB_006.2015.03","MOAB_006.E.20150709",14,"ok","ok","ok","Y","NEON.DOC.014050","Ymvu50svVai947RgaYoGNGTwjbYtyuA7",,0,0,0
"1E136F3F42EC454982C6B3967777CE28","D13","MOAB",,"N","shrubScrub",38.233450,-109.397414,"WGS84",1.1,1762.7,0.1,"2015-06-25","2015-07-09",3,"BET.MOAB_004.2015.03","MOAB_004.N.20150709",14,"ok","ok","ok","Y","NEON.DOC.014050","Ymvu50svVai947RgaYoGNGTwjbYtyuA7",,0,0,0
"493A4928713646CA9B5B568B1A42B6D8","D13","MOAB",,"S","shrubScrub",38.265315,-109.341844,"WGS84",1.1,1996.4,0.1,"2015-06-25","2015-07-09",3,"BET.MOAB_007.2015.03","MOAB_007.S.20150709",14,"ok","ok","ok","Y","NEON.DOC.014050","SVlrLvG6MQgHNcX9a6cN9XT/1zjcedhM",,0,0,0
"28315B135CD14BCCA7AE9617477B74CE","D13","MOAB",,"S","shrubScrub",38.257389,-109.413678,"WGS84",1.1,1799.4,0.1,"2015-06-25","2015-07-09",3,"BET.MOAB_001.2015.03","MOAB_001.S.20150709",14,"ok","ok","high","Y","NEON.DOC.014050","SVlrLvG6MQgHNcX9a6cN9XT/1zjcedhM",,0,0,0
"AA75CD873B544117A31471494F10417D","D13","MOAB",,"N","shrubScrub",38.257750,-109.413670,"WGS84",1.1,1799.4,0.1,"2015-06-25","2015-07-09",3,"BET.MOAB_001.2015.03","MOAB_001.N.20150709",14,"ok","ok","ok","Y","NEON.DOC.014050","SVlrLvG6MQgHNcX9a6cN9XT/1zjcedhM",,0,0,0
"FC481F301FB34144B9B14195ABD365B8","D13","MOAB",,"E","shrubScrub",38.210790,-109.414470,"WGS84",1.1,1773.5,0.1,"2015-06-25","2015-07-09",3,"BET.MOAB_002.2015.03","MOAB_002.E.20150709",14,"ok","ok","high","Y","NEON.DOC.014050","Ymvu50svVai947RgaYoGNGTwjbYtyuA7",,0,0,0
"51E63391812A4ED29FAAA293C14C2983","D13","MOAB",,"E","shrubScrub",38.265492,-109.341612,"WGS84",1.1,1996.4,0.1,"2015-06-25","2015-07-09",3,"BET.MOAB_007.2015.03","MOAB_007.E.20150709",14,"ok","ok","ok","Y","NEON.DOC.014050","SVlrLvG6MQgHNcX9a6cN9XT/1zjcedhM",,0,0,0
"2F9773FD75D641ED906B0E800854479C","D13","MOAB",,"S","shrubScrub",38.210612,-109.414702,"WGS84",1.1,1773.5,0.1,"2015-06-25","2015-07-09",3,"BET.MOAB_002.2015.03","MOAB_002.S.20150709",14,"ok","ok","high","Y","NEON.DOC.014050","Ymvu50svVai947RgaYoGNGTwjbYtyuA7",,0,0,0
"D7045D78AEFA4F1C906F41F998C780F8","D13","MOAB",,"W","shrubScrub",38.258227,-109.423501,"WGS84",1.1,1793.4,0.1,"2015-06-25","2015-07-09",3,"BET.MOAB_009.2015.03","MOAB_009.W.20150709",14,"ok","ok","ok","Y","NEON.DOC.014050","Ymvu50svVai947RgaYoGNGTwjbYtyuA7",,0,0,0
"3959DEB039C54D11A05B08857AAEA3FD","D13","MOAB",,"W","evergreenForest",38.261290,-109.349712,"WGS84",1.1,2006.8,0.1,"2015-06-25","2015-07-09",3,"BET.MOAB_003.2015.03","MOAB_003.W.20150709",14,"ok","ok","ok","Y","NEON.DOC.014050","Ymvu50svVai947RgaYoGNGTwjbYtyuA7",,0,0,0
"8F76211CCFF0429DB41C5760D774E135","D13","MOAB",,"N","shrubScrub",38.210973,-109.414694,"WGS84",1.1,1773.5,0.1,"2015-06-25","2015-07-09",3,"BET.MOAB_002.2015.03","MOAB_002.N.20150709",14,"ok","ok","high","Y","NEON.DOC.014050","Ymvu50svVai947RgaYoGNGTwjbYtyuA7",,0,0,0
"BAB3A87E66AA4E4FBC48365FA6F7D657","D13","MOAB",,"E","evergreenForest",38.261284,-109.349254,"WGS84",1.1,2006.8,0.1,"2015-06-25","2015-07-09",3,"BET.MOAB_003.2015.03","MOAB_003.E.20150709",14,"ok","ok","high","Y","NEON.DOC.014050","Ymvu50svVai947RgaYoGNGTwjbYtyuA7",,0,0,0
"9016D312949F458DB0735CA81C860941","D13","MOAB",,"W","shrubScrub",38.233273,-109.397647,"WGS84",1.1,1762.7,0.1,"2015-06-25","2015-07-09",3,"BET.MOAB_004.2015.03","MOAB_004.W.20150709",14,"ok","ok","ok","Y","NEON.DOC.014050","Ymvu50svVai947RgaYoGNGTwjbYtyuA7",,0,0,0
