"uid","domainID","siteID","plotID","trapID","nlcdClass","decimalLatitude","decimalLongitude","geodeticDatum","coordinateUncertainty","elevation","elevationUncertainty","setDate","collectDate","boutNumber","eventID","sampleID","daysOfTrapping","cupStatus","lidStatus","fluidLevel","trapReset","samplingProtocol","recordedBy","remarks","missingRecordsPerBoutQF","duplicateCollectionEventQF","compareSetCollectDateQF"
"886963DF004E42589472A0049CA892C6","D14","JORN",,"N","shrubScrub",32.590743,-106.824464,"WGS84",1.1,1323.2,0.1,"2015-05-14","2015-05-28",1,"BET.JORN_006.2015.01","JORN_006.N.20150528",14,"ok","ok","low","Y","NEON.DOC.014050","bJI9oX5aCRvNTjBdLWWO/JGiL7uEPDaz","Filled to 40ml.",0,0,0
"932DD67386AB488D878E39C5894A1057","D14","JORN",,"W","shrubScrub",32.593902,-106.797572,"WGS84",1.1,1320.0,0.1,"2015-05-14","2015-05-28",1,"BET.JORN_008.2015.01","JORN_008.W.20150528",14,"ok","ok","low","Y","NEON.DOC.014050","bJI9oX5aCRvNTjBdLWWO/JGiL7uEPDaz","Cup refilled to 40 ml.",0,0,0
"A582B307BA05403B9E439F9BEC1B2679","D14","JORN",,"N","shrubScrub",32.628517,-106.847940,"WGS84",1.1,1331.7,0.2,"2015-05-14","2015-05-28",1,"BET.JORN_010.2015.01","JORN_010.N.20150528",14,"ok","ok","low","Y","NEON.DOC.014050","lwslV2p6Pw5kfRWBW4+k7s38OMLSUYqS",,0,0,0
"F7E9FEA4BFF04AB696B5897CF634D443","D14","JORN",,"E","shrubScrub",32.630331,-106.860547,"WGS84",1.1,1331.6,0.1,"2015-05-14","2015-05-28",1,"BET.JORN_004.2015.01","JORN_004.E.20150528",14,"ok","ok",,"Y","NEON.DOC.014050","lwslV2p6Pw5kfRWBW4+k7s38OMLSUYqS",,0,0,0
"2C400D689F864C20889712E199EFF311","D14","JORN",,"E","shrubScrub",32.590565,-106.824247,"WGS84",1.1,1323.2,0.1,"2015-05-14","2015-05-28",1,"BET.JORN_006.2015.01","JORN_006.E.20150528",14,"ok","ok","low","Y","NEON.DOC.014050","bJI9oX5aCRvNTjBdLWWO/JGiL7uEPDaz","Filled to 40 ml.",0,0,0
"43C8E660022E4D04AB1E00400AB93ED1","D14","JORN",,"E","shrubScrub",32.607922,-106.856552,"WGS84",1.1,1323.5,0.1,"2015-05-14","2015-05-28",1,"BET.JORN_007.2015.01","JORN_007.E.20150528",14,"ok","ok","ok","Y","NEON.DOC.014050","lwslV2p6Pw5kfRWBW4+k7s38OMLSUYqS",,0,0,0
"31E4C0322A144BA0B30FC671FE16A585","D14","JORN",,"E","shrubScrub",32.604933,-106.801833,"WGS84",1.1,1323.4,0.1,"2015-05-14","2015-05-28",1,"BET.JORN_001.2015.01","JORN_001.E.20150528",14,"ok","ok","low","Y","NEON.DOC.014050","bJI9oX5aCRvNTjBdLWWO/JGiL7uEPDaz",,0,0,0
"E29812E8552541CD996F8896492891DE","D14","JORN",,"E","shrubScrub",32.593908,-106.797146,"WGS84",1.1,1320.0,0.1,"2015-05-14","2015-05-28",1,"BET.JORN_008.2015.01","JORN_008.E.20150528",14,"ok","ok","low","Y","NEON.DOC.014050","bJI9oX5aCRvNTjBdLWWO/JGiL7uEPDaz",,0,0,0
"77BEDA0D8C3F4ED29D26A65A90EBA884","D14","JORN",,"N","shrubScrub",32.600794,-106.838103,"WGS84",1.1,1321.1,0.1,"2015-05-14","2015-05-28",1,"BET.JORN_003.2015.01","JORN_003.N.20150528",14,"ok","ok","low","Y","NEON.DOC.014050","bJI9oX5aCRvNTjBdLWWO/JGiL7uEPDaz","Filled to 40 ml.",0,0,0
"F108C90EBBE0430B8FF61C3CFB140DD7","D14","JORN",,"S","shrubScrub",32.593724,-106.797355,"WGS84",1.1,1320.0,0.1,"2015-05-14","2015-05-28",1,"BET.JORN_008.2015.01","JORN_008.S.20150528",14,"ok","ok","low","Y","NEON.DOC.014050","bJI9oX5aCRvNTjBdLWWO/JGiL7uEPDaz",,0,0,0
"981955CA49D64D4A8014FCC0E8BEA700","D14","JORN",,"W","shrubScrub",32.575693,-106.803601,"WGS84",1.1,1323.5,0.1,"2015-05-14","2015-05-28",1,"BET.JORN_005.2015.01","JORN_005.W.20150528",14,"ok","ok","low","Y","NEON.DOC.014050","bJI9oX5aCRvNTjBdLWWO/JGiL7uEPDaz","Cup filled to 40ml.",0,0,0
"6BF87A8AD208439A96AFDC7587960BC8","D14","JORN",,"E","shrubScrub",32.611359,-106.825942,"WGS84",1.1,1328.2,0.2,"2015-05-14","2015-05-28",1,"BET.JORN_002.2015.01","JORN_002.E.20150528",14,"ok","ok","ok","Y","NEON.DOC.014050","lwslV2p6Pw5kfRWBW4+k7s38OMLSUYqS",,0,0,0
"BFF3F98BCAE54CD4B51349C281DE0420","D14","JORN",,"S","shrubScrub",32.611175,-106.826152,"WGS84",1.1,1328.2,0.2,"2015-05-14","2015-05-28",1,"BET.JORN_002.2015.01","JORN_002.S.20150528",14,"ok","ok","ok","Y","NEON.DOC.014050","lwslV2p6Pw5kfRWBW4+k7s38OMLSUYqS",,0,0,0
"F15CAB600A39484CBDDFF1B8859EA04C","D14","JORN",,"E","shrubScrub",32.600617,-106.837886,"WGS84",1.1,1321.1,0.1,"2015-05-14","2015-05-28",1,"BET.JORN_003.2015.01","JORN_003.E.20150528",14,"ok","ok","low","Y","NEON.DOC.014050","bJI9oX5aCRvNTjBdLWWO/JGiL7uEPDaz","Filled to 40ml.",0,0,0
"C5DB983AFC804C5B949209C357D1E8D2","D14","JORN",,"E","shrubScrub",32.611451,-106.837477,"WGS84",1.1,1326.7,0.1,"2015-05-14","2015-05-28",1,"BET.JORN_009.2015.01","JORN_009.E.20150528",14,"ok","ok","low","Y","NEON.DOC.014050","lwslV2p6Pw5kfRWBW4+k7s38OMLSUYqS",,0,0,0
"C744E8259E554EBBAB0C17E7D17BBFBF","D14","JORN",,"S","shrubScrub",32.628156,-106.847933,"WGS84",1.1,1331.7,0.2,"2015-05-14","2015-05-28",1,"BET.JORN_010.2015.01","JORN_010.S.20150528",14,"ok","ok","ok","Y","NEON.DOC.014050","lwslV2p6Pw5kfRWBW4+k7s38OMLSUYqS","full of sand",0,0,0
"5F63167011714B1788FAEF4C641B5CD2","D14","JORN",,"N","shrubScrub",32.611628,-106.837693,"WGS84",1.1,1326.7,0.1,"2015-05-14","2015-05-28",1,"BET.JORN_009.2015.01","JORN_009.N.20150528",14,"ok","ok","ok","Y","NEON.DOC.014050","lwslV2p6Pw5kfRWBW4+k7s38OMLSUYqS",,0,0,0
"F616734AC3EF46A79684DF69A412C618","D14","JORN",,"N","shrubScrub",32.611536,-106.826159,"WGS84",1.1,1328.2,0.2,"2015-05-14","2015-05-28",1,"BET.JORN_002.2015.01","JORN_002.N.20150528",14,"ok","ok","low","Y","NEON.DOC.014050","lwslV2p6Pw5kfRWBW4+k7s38OMLSUYqS","bottom cup switched to top cup for E,N,S,W; lid peed on, feces beside it",0,0,0
"C39DD2C1954743F7A9C3E812BBDAEF60","D14","JORN",,"S","shrubScrub",32.600434,-106.838096,"WGS84",1.1,1321.1,0.1,"2015-05-14","2015-05-28",1,"BET.JORN_003.2015.01","JORN_003.S.20150528",14,"ok","ok","low","Y","NEON.DOC.014050","bJI9oX5aCRvNTjBdLWWO/JGiL7uEPDaz","Filled to 40 ml.",0,0,0
"AD75761CDB52495AB8CBED7C4F150C69","D14","JORN",,"W","shrubScrub",32.630325,-106.860973,"WGS84",1.1,1331.6,0.1,"2015-05-14","2015-05-28",1,"BET.JORN_004.2015.01","JORN_004.W.20150528",14,"ok","ok","low","Y","NEON.DOC.014050","lwslV2p6Pw5kfRWBW4+k7s38OMLSUYqS","cups put in the wrong way. N,S,E,W cup without drainage holes on the bottom fluid levels may look low due to sand absorbing PG",0,0,0
"38CF604622FD4D67908FB8DAEA5D0A8D","D14","JORN",,"S","shrubScrub",32.630147,-106.860756,"WGS84",1.1,1331.6,0.1,"2015-05-14","2015-05-28",1,"BET.JORN_004.2015.01","JORN_004.S.20150528",14,"ok","ok","low","Y","NEON.DOC.014050","lwslV2p6Pw5kfRWBW4+k7s38OMLSUYqS",,0,0,0
"F58B84A761FB461EA335722D5F5232F3","D14","JORN",,"N","shrubScrub",32.605110,-106.802049,"WGS84",1.1,1323.4,0.1,"2015-05-14","2015-05-28",1,"BET.JORN_001.2015.01","JORN_001.N.20150528",14,"ok","ok","low","Y","NEON.DOC.014050","bJI9oX5aCRvNTjBdLWWO/JGiL7uEPDaz",,0,0,0
"FE7B424D08C34332B17D4115402AF212","D14","JORN",,"S","shrubScrub",32.604749,-106.802042,"WGS84",1.1,1323.4,0.1,"2015-05-14","2015-05-28",1,"BET.JORN_001.2015.01","JORN_001.S.20150528",14,"ok","ok","low","Y","NEON.DOC.014050","bJI9oX5aCRvNTjBdLWWO/JGiL7uEPDaz",,0,0,0
"0B22419C1310433F8ACB42A307496619","D14","JORN",,"E","shrubScrub",32.575699,-106.803175,"WGS84",1.1,1323.5,0.1,"2015-05-14","2015-05-28",1,"BET.JORN_005.2015.01","JORN_005.E.20150528",14,"ok","ok","low","Y","NEON.DOC.014050","bJI9oX5aCRvNTjBdLWWO/JGiL7uEPDaz","Cup filled to 40ml.",0,0,0
"3C64E442E3E1455EAAD3E86CD933642D","D14","JORN",,"W","shrubScrub",32.611444,-106.837903,"WGS84",1.1,1326.7,0.1,"2015-05-14","2015-05-28",1,"BET.JORN_009.2015.01","JORN_009.W.20150528",14,"ok","ok","low","Y","NEON.DOC.014050","lwslV2p6Pw5kfRWBW4+k7s38OMLSUYqS","cup drybottom cup switched for top cup N,S,E,W",0,0,0
"694DFCB742404246BCABD1F6377C9033","D14","JORN",,"W","shrubScrub",32.611352,-106.826368,"WGS84",1.1,1328.2,0.2,"2015-05-14","2015-05-28",1,"BET.JORN_002.2015.01","JORN_002.W.20150528",14,"ok","ok","low","Y","NEON.DOC.014050","lwslV2p6Pw5kfRWBW4+k7s38OMLSUYqS",,0,0,0
"16359FF5788E43C09B23CDE44BDF2195","D14","JORN",,"N","shrubScrub",32.608100,-106.856769,"WGS84",1.1,1323.5,0.1,"2015-05-14","2015-05-28",1,"BET.JORN_007.2015.01","JORN_007.N.20150528",14,"ok","ok","low","Y","NEON.DOC.014050","lwslV2p6Pw5kfRWBW4+k7s38OMLSUYqS","dry",0,0,0
"C624D02242F74B0BA92BBBFDA2D0E577","D14","JORN",,"N","shrubScrub",32.575876,-106.803392,"WGS84",1.1,1323.5,0.1,"2015-05-14","2015-05-28",1,"BET.JORN_005.2015.01","JORN_005.N.20150528",14,"ok","ok","ok","Y","NEON.DOC.014050","bJI9oX5aCRvNTjBdLWWO/JGiL7uEPDaz","Cup filled to 40ml.",0,0,0
"5062464D13B94815B75DC3908FA29399","D14","JORN",,"W","shrubScrub",32.590559,-106.824673,"WGS84",1.1,1323.2,0.1,"2015-05-14","2015-05-28",1,"BET.JORN_006.2015.01","JORN_006.W.20150528",14,"ok","ok","low","Y","NEON.DOC.014050","bJI9oX5aCRvNTjBdLWWO/JGiL7uEPDaz","Cup filled to 40ml.",0,0,0
"7D346E25D19D4B539C4B0190A63288E6","D14","JORN",,"W","shrubScrub",32.604927,-106.802259,"WGS84",1.1,1323.4,0.1,"2015-05-14","2015-05-28",1,"BET.JORN_001.2015.01","JORN_001.W.20150528",14,"ok","ok","low","Y","NEON.DOC.014050","bJI9oX5aCRvNTjBdLWWO/JGiL7uEPDaz",,0,0,0
"1864BBEB42134F5CA1E753A143AD3EE6","D14","JORN",,"N","shrubScrub",32.605110,-106.802049,"WGS84",1.1,1323.4,0.1,"2015-05-28","2015-06-11",2,"BET.JORN_001.2015.02","JORN_001.N.20150611",14,"ok","ok","low","Y","NEON.DOC.014050","bJI9oX5aCRvNTjBdLWWO/JGiL7uEPDaz",,0,1,0
"B639CF684FF346BC991D0F940A43CB8B","D14","JORN",,"W","shrubScrub",32.628333,-106.848149,"WGS84",1.1,1331.7,0.2,"2015-05-28","2015-06-11",2,"BET.JORN_010.2015.02","JORN_010.W.20150611",14,"ok","ok","low","Y","NEON.DOC.014050","bJI9oX5aCRvNTjBdLWWO/JGiL7uEPDaz",,0,1,0
"BE9DAFCF4CD448ED97B3A9A422BA7C9B","D14","JORN",,"W","shrubScrub",32.604927,-106.802259,"WGS84",1.1,1323.4,0.1,"2015-05-28","2015-06-11",2,"BET.JORN_001.2015.02","JORN_001.W.20150611",14,"ok","ok","high","Y","NEON.DOC.014050","bJI9oX5aCRvNTjBdLWWO/JGiL7uEPDaz","*W trap had no solution",0,2,0
"7F9D1382A9C44592B5D4BBB4E93F65E6","D14","JORN",,"W","shrubScrub",32.604927,-106.802259,"WGS84",1.1,1323.4,0.1,"2015-05-28","2015-06-11",2,"BET.JORN_001.2015.02","JORN_001.W.20150611",14,"ok","ok","low","Y","NEON.DOC.014050","bJI9oX5aCRvNTjBdLWWO/JGiL7uEPDaz","W trap had no solution.",0,2,0
"9E894B2016944885A04DE6CCDF164440","D14","JORN",,"E","shrubScrub",32.590565,-106.824247,"WGS84",1.1,1323.2,0.1,"2015-05-28","2015-06-11",2,"BET.JORN_006.2015.02","JORN_006.E.20150611",14,"ok","ok","ok","Y","NEON.DOC.014050","bJI9oX5aCRvNTjBdLWWO/JGiL7uEPDaz",,0,1,0
"CD1DA5D26D814E2A8BD473A198A86266","D14","JORN",,"W","shrubScrub",32.575693,-106.803601,"WGS84",1.1,1323.5,0.1,"2015-05-28","2015-06-11",2,"BET.JORN_005.2015.02","JORN_005.W.20150611",14,"ok","ok","low","Y","NEON.DOC.014050","bJI9oX5aCRvNTjBdLWWO/JGiL7uEPDaz",,0,1,0
"F4761211F38C40AA910510A4E2EEBCA7","D14","JORN",,"N","shrubScrub",32.611628,-106.837693,"WGS84",1.1,1326.7,0.1,"2015-05-28","2015-06-11",2,"BET.JORN_009.2015.02","JORN_009.N.20150611",14,"ok","ok","low","Y","NEON.DOC.014050","cyBtucnFNGpJI8jm2+Rz1Zm1rXj26jk9",,0,2,0
"3324B27264004DB28CC5A4417B01AC25","D14","JORN",,"N","shrubScrub",32.611628,-106.837693,"WGS84",1.1,1326.7,0.1,"2015-05-28","2015-06-11",2,"BET.JORN_009.2015.02","JORN_009.N.20150611",14,"ok","ok","ok","Y","NEON.DOC.014050","cyBtucnFNGpJI8jm2+Rz1Zm1rXj26jk9",,0,2,0
"2F2D9BB63EBE4657A776D62D95CA976B","D14","JORN",,"E","shrubScrub",32.630331,-106.860547,"WGS84",1.1,1331.6,0.1,"2015-05-28","2015-06-11",2,"BET.JORN_004.2015.02","JORN_004.E.20150611",14,"ok","ok","low","Y","NEON.DOC.014050","cyBtucnFNGpJI8jm2+Rz1Zm1rXj26jk9",,0,1,0
"4A3D3057EDC4471E96BD249AC8B7DC1F","D14","JORN",,"N","shrubScrub",32.600794,-106.838103,"WGS84",1.1,1321.1,0.1,"2015-05-28","2015-06-11",2,"BET.JORN_003.2015.02","JORN_003.N.20150611",14,"ok","ok","ok","Y","NEON.DOC.014050","CxWlXtj1NvtNxLbcJnjAP5Zu1Ug04Eq8",,0,1,0
"AEA57F3CEEFD44258C7874E24EBBDD42","D14","JORN",,"E","shrubScrub",32.593908,-106.797146,"WGS84",1.1,1320.0,0.1,"2015-05-28","2015-06-11",2,"BET.JORN_008.2015.02","JORN_008.E.20150611",14,"ok","ok","ok","Y","NEON.DOC.014050","CxWlXtj1NvtNxLbcJnjAP5Zu1Ug04Eq8",,0,1,0
"1DBD06D1EEE24CB19B97C936D7080C63","D14","JORN",,"S","shrubScrub",32.575516,-106.803385,"WGS84",1.1,1323.5,0.1,"2015-05-28","2015-06-11",2,"BET.JORN_005.2015.02","JORN_005.S.20150611",14,"ok","ok","low","Y","NEON.DOC.014050","CxWlXtj1NvtNxLbcJnjAP5Zu1Ug04Eq8","S cup had vertebrate bycatch.",0,2,0
"068A8033157348488D11F8D9CF695CEB","D14","JORN",,"E","shrubScrub",32.628339,-106.847723,"WGS84",1.1,1331.7,0.2,"2015-05-28","2015-06-11",2,"BET.JORN_010.2015.02","JORN_010.E.20150611",14,"ok","ok","low","Y","NEON.DOC.014050","bJI9oX5aCRvNTjBdLWWO/JGiL7uEPDaz",,0,1,0
"C765884B6DEE4D128E55548A6B8F76DC","D14","JORN",,"E","shrubScrub",32.575699,-106.803175,"WGS84",1.1,1323.5,0.1,"2015-05-28","2015-06-11",2,"BET.JORN_005.2015.02","JORN_005.E.20150611",14,"ok","ok","ok","Y","NEON.DOC.014050","bJI9oX5aCRvNTjBdLWWO/JGiL7uEPDaz",,0,2,0
"14443A54D72F4578AEFD0259840F575C","D14","JORN",,"E","shrubScrub",32.611359,-106.825942,"WGS84",1.1,1328.2,0.2,"2015-05-28","2015-06-11",2,"BET.JORN_002.2015.02","JORN_002.E.20150611",14,"ok","ok","low","Y","NEON.DOC.014050","CxWlXtj1NvtNxLbcJnjAP5Zu1Ug04Eq8",,0,1,0
"F0DFF194FE384671AB18EA7DD5A1F08E","D14","JORN",,"N","shrubScrub",32.628517,-106.847940,"WGS84",1.1,1331.7,0.2,"2015-05-28","2015-06-11",2,"BET.JORN_010.2015.02","JORN_010.N.20150611",14,"ok","ok","ok","Y","NEON.DOC.014050","bJI9oX5aCRvNTjBdLWWO/JGiL7uEPDaz",,0,2,0
"0407FDC9CC964F5A9AA21CA0029210A2","D14","JORN",,"S","shrubScrub",32.630147,-106.860756,"WGS84",1.1,1331.6,0.1,"2015-05-28","2015-06-11",2,"BET.JORN_004.2015.02","JORN_004.S.20150611",14,"ok","ok","low","Y","NEON.DOC.014050","cyBtucnFNGpJI8jm2+Rz1Zm1rXj26jk9",,0,1,0
"4AD4A4F9021D486C8E79332E0DF037BA","D14","JORN",,"N","shrubScrub",32.630508,-106.860764,"WGS84",1.1,1331.6,0.1,"2015-05-28","2015-06-11",2,"BET.JORN_004.2015.02","JORN_004.N.20150611",14,"ok","ok","low","Y","NEON.DOC.014050","bJI9oX5aCRvNTjBdLWWO/JGiL7uEPDaz",,0,1,0
"ABE6E04E50374BBE8088B08D3E4FFFDE","D14","JORN",,"S","shrubScrub",32.593724,-106.797355,"WGS84",1.1,1320.0,0.1,"2015-05-28","2015-06-11",2,"BET.JORN_008.2015.02","JORN_008.S.20150611",14,"ok","ok","ok","Y","NEON.DOC.014050","bJI9oX5aCRvNTjBdLWWO/JGiL7uEPDaz",,0,1,0
"05BFEBF691844490B4F196B5DA8EADFB","D14","JORN",,"S","shrubScrub",32.611267,-106.837686,"WGS84",1.1,1326.7,0.1,"2015-05-28","2015-06-11",2,"BET.JORN_009.2015.02","JORN_009.S.20150611",14,"ok","ok","low","Y","NEON.DOC.014050","cyBtucnFNGpJI8jm2+Rz1Zm1rXj26jk9",,0,1,0
"22EB3E632B9A42DC8A6B1AFBD078B881","D14","JORN",,"N","shrubScrub",32.594085,-106.797362,"WGS84",1.1,1320.0,0.1,"2015-05-28","2015-06-11",2,"BET.JORN_008.2015.02","JORN_008.N.20150611",14,"ok","ok","ok","Y","NEON.DOC.014050","bJI9oX5aCRvNTjBdLWWO/JGiL7uEPDaz",,0,1,0
"3BC1ACC53B0944EA8AF6F6547ADF3A81","D14","JORN",,"S","shrubScrub",32.611175,-106.826152,"WGS84",1.1,1328.2,0.2,"2015-05-28","2015-06-11",2,"BET.JORN_002.2015.02","JORN_002.S.20150611",14,"ok","ok","low","Y","NEON.DOC.014050","CxWlXtj1NvtNxLbcJnjAP5Zu1Ug04Eq8",,0,1,0
"15DB59F9493A4D6CA5EA81E2FF8DB37C","D14","JORN",,"W","shrubScrub",32.590559,-106.824673,"WGS84",1.1,1323.2,0.1,"2015-05-28","2015-06-11",2,"BET.JORN_006.2015.02","JORN_006.W.20150611",14,"ok","ok","ok","Y","NEON.DOC.014050","CxWlXtj1NvtNxLbcJnjAP5Zu1Ug04Eq8",,0,0,0
"4C8E56C5ED2B4CE48108D6826D3C1C9F","D14","JORN",,"S","shrubScrub",32.604749,-106.802042,"WGS84",1.1,1323.4,0.1,"2015-05-28","2015-06-11",2,"BET.JORN_001.2015.02","JORN_001.S.20150611",14,"ok","ok","low","Y","NEON.DOC.014050","bJI9oX5aCRvNTjBdLWWO/JGiL7uEPDaz",,0,2,0
"BE31BA63083040309D4589E7D81EF346","D14","JORN",,"S","shrubScrub",32.604749,-106.802042,"WGS84",1.1,1323.4,0.1,"2015-05-28","2015-06-11",2,"BET.JORN_001.2015.02","JORN_001.S.20150611",14,"ok","ok","ok","Y","NEON.DOC.014050","bJI9oX5aCRvNTjBdLWWO/JGiL7uEPDaz",,0,2,0
"0C2554B28EBD40FFB4BD48EEC7B19F6C","D14","JORN",,"W","shrubScrub",32.593902,-106.797572,"WGS84",1.1,1320.0,0.1,"2015-05-28","2015-06-11",2,"BET.JORN_008.2015.02","JORN_008.W.20150611",14,"ok","ok","ok","Y","NEON.DOC.014050","bJI9oX5aCRvNTjBdLWWO/JGiL7uEPDaz",,0,1,0
"4FFEF50EA65B4764837DFAB1230DBB24","D14","JORN",,"N","shrubScrub",32.590743,-106.824464,"WGS84",1.1,1323.2,0.1,"2015-05-28","2015-06-11",2,"BET.JORN_006.2015.02","JORN_006.N.20150611",14,"ok","ok","ok","Y","NEON.DOC.014050","CxWlXtj1NvtNxLbcJnjAP5Zu1Ug04Eq8",,0,1,0
"E576071DC12F43CE9757E79344B649B5","D14","JORN",,"N","shrubScrub",32.575876,-106.803392,"WGS84",1.1,1323.5,0.1,"2015-05-28","2015-06-11",2,"BET.JORN_005.2015.02","JORN_005.N.20150611",14,"ok","ok","low","Y","NEON.DOC.014050","bJI9oX5aCRvNTjBdLWWO/JGiL7uEPDaz",,0,1,0
"0B3D357D49D84B0983D0343218E21E03","D14","JORN",,"E","shrubScrub",32.600617,-106.837886,"WGS84",1.1,1321.1,0.1,"2015-05-28","2015-06-11",2,"BET.JORN_003.2015.02","JORN_003.E.20150611",14,"ok","ok","low","Y","NEON.DOC.014050","bJI9oX5aCRvNTjBdLWWO/JGiL7uEPDaz",,0,1,0
"1CF91CDD1B0C4F88AACBCCAE1A71668D","D14","JORN",,"S","shrubScrub",32.590382,-106.824456,"WGS84",1.1,1323.2,0.1,"2015-05-28","2015-06-11",2,"BET.JORN_006.2015.02","JORN_006.S.20150611",14,"ok","ok","ok","Y","NEON.DOC.014050","bJI9oX5aCRvNTjBdLWWO/JGiL7uEPDaz",,0,1,0
"7D4ABEA397414731AAFFD7BE9CFA7DE9","D14","JORN",,"E","shrubScrub",32.611451,-106.837477,"WGS84",1.1,1326.7,0.1,"2015-05-28","2015-06-11",2,"BET.JORN_009.2015.02","JORN_009.E.20150611",14,"ok","ok","low","Y","NEON.DOC.014050","cyBtucnFNGpJI8jm2+Rz1Zm1rXj26jk9",,0,1,0
"C09B89823CB244E1A17E22331FC044C7","D14","JORN",,"W","shrubScrub",32.630325,-106.860973,"WGS84",1.1,1331.6,0.1,"2015-05-28","2015-06-11",2,"BET.JORN_004.2015.02","JORN_004.W.20150611",14,"ok","ok","low","Y","NEON.DOC.014050","cyBtucnFNGpJI8jm2+Rz1Zm1rXj26jk9",,0,1,0
"AF9B44FAA0C44D099AB95677174B4BED","D14","JORN",,"S","shrubScrub",32.600434,-106.838096,"WGS84",1.1,1321.1,0.1,"2015-05-28","2015-06-11",2,"BET.JORN_003.2015.02","JORN_003.S.20150611",14,"ok","ok","low","Y","NEON.DOC.014050","CxWlXtj1NvtNxLbcJnjAP5Zu1Ug04Eq8",,0,2,0
