"uid","domainID","siteID","plotID","subplotID","decimalLatitude","decimalLongitude","geodeticDatum","coordinateUncertainty","date","boutNumber","eventID","otherVariablesPresent","otherVariables","percentCover","samplingProtocol","measuredBy","recordedBy","remarks","duplicateVariablesBout1m2QF"
"E380A0D12A4E43E1AE3F38A6BB8C07D8","D03","JERC",,"32.4.1",31.178463,-84.469843,"WGS84",0.4,"2014-06-02",1,"DIV.JERC.2014.1","Y","standingDead",5,"NEON.DOC.014042","LBWEN7wUtDAEuiSEuQlmFbeqn2o2bz4w","IwqbUz4V0zAQVomu45pENzGnZl3VmnU+",,0
"274B811BBC5144DF8BD56B48D2DE8172","D03","JERC",,"40.1.1",31.178472,-84.470048,"WGS84",0.4,"2014-06-02",1,"DIV.JERC.2014.1","Y","litter",13,"NEON.DOC.014042","LBWEN7wUtDAEuiSEuQlmFbeqn2o2bz4w","IwqbUz4V0zAQVomu45pENzGnZl3VmnU+",,0
"099EC4770D0340C6AA76D1808ABD8BBF","D03","JERC",,"40.1.1",31.178472,-84.470048,"WGS84",0.4,"2014-06-02",1,"DIV.JERC.2014.1","Y","soil",0.5,"NEON.DOC.014042","LBWEN7wUtDAEuiSEuQlmFbeqn2o2bz4w","IwqbUz4V0zAQVomu45pENzGnZl3VmnU+",,0
"A6D334E0E346460292F89123544016AF","D03","JERC",,"40.1.1",31.178472,-84.470048,"WGS84",0.4,"2014-06-02",1,"DIV.JERC.2014.1","Y","standingDead",15,"NEON.DOC.014042","LBWEN7wUtDAEuiSEuQlmFbeqn2o2bz4w","IwqbUz4V0zAQVomu45pENzGnZl3VmnU+",,0
"149303370BA84D89AC8FB90A41F8E844","D03","JERC",,"40.3.1",31.178554,-84.470045,"WGS84",0.4,"2014-06-02",1,"DIV.JERC.2014.1","Y","litter",15,"NEON.DOC.014042","LBWEN7wUtDAEuiSEuQlmFbeqn2o2bz4w","IwqbUz4V0zAQVomu45pENzGnZl3VmnU+",,0
"BC4F5A44F2674D8F94012BC0AE8189B2","D03","JERC",,"32.4.1",31.178463,-84.469843,"WGS84",0.4,"2014-06-02",1,"DIV.JERC.2014.1","Y","litter",35,"NEON.DOC.014042","LBWEN7wUtDAEuiSEuQlmFbeqn2o2bz4w","IwqbUz4V0zAQVomu45pENzGnZl3VmnU+",,0
"CAF866989A86455FB5EEE421D7A239A4","D03","JERC",,"32.4.1",31.178463,-84.469843,"WGS84",0.4,"2014-06-02",1,"DIV.JERC.2014.1","Y","overstory",65,"NEON.DOC.014042","LBWEN7wUtDAEuiSEuQlmFbeqn2o2bz4w","IwqbUz4V0zAQVomu45pENzGnZl3VmnU+",,0
"02D01A7E968F473F9A8DEB1E8279D108","D03","JERC",,"32.4.1",31.178463,-84.469843,"WGS84",0.4,"2014-06-02",1,"DIV.JERC.2014.1","Y","wood",1,"NEON.DOC.014042","LBWEN7wUtDAEuiSEuQlmFbeqn2o2bz4w","IwqbUz4V0zAQVomu45pENzGnZl3VmnU+",,0
"5D98E4D988824A0581515B90A2CF6775","D03","JERC",,"32.4.1",31.178463,-84.469843,"WGS84",0.4,"2014-06-02",1,"DIV.JERC.2014.1","Y","soil",12,"NEON.DOC.014042","LBWEN7wUtDAEuiSEuQlmFbeqn2o2bz4w","IwqbUz4V0zAQVomu45pENzGnZl3VmnU+",,0
"508AB354A4CD45C39CC028FB3DB1CA41","D03","JERC",,"41.4.1",31.175837,-84.468963,"WGS84",0.4,"2014-06-03",1,"DIV.JERC.2014.1","Y","standingDead",0.5,"NEON.DOC.014042","YK5ulgcjQA5M6hxjAkVbmv4a8AjznrKv","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K",,0
"AC38BDA178DA4076B067DCD54335EE72","D03","JERC",,"41.4.1",31.175837,-84.468963,"WGS84",0.4,"2014-06-03",1,"DIV.JERC.2014.1","Y","wood",1,"NEON.DOC.014042","YK5ulgcjQA5M6hxjAkVbmv4a8AjznrKv","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K",,0
"9CB600BF46794287981CDA2F23D4FBAF","D03","JERC",,"31.1.1",31.175672,-84.469161,"WGS84",0.4,"2014-06-03",1,"DIV.JERC.2014.1","Y","overstory",25,"NEON.DOC.014042","YK5ulgcjQA5M6hxjAkVbmv4a8AjznrKv","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K",,0
"403A7F9B7EB54DD29148CD12B9743B03","D03","JERC",,"31.1.1",31.175672,-84.469161,"WGS84",0.4,"2014-06-03",1,"DIV.JERC.2014.1","Y","wood",0.5,"NEON.DOC.014042","YK5ulgcjQA5M6hxjAkVbmv4a8AjznrKv","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K",,0
"B7F13EFE387345FE81A9386471BC668F","D03","JERC",,"31.1.1",31.175672,-84.469161,"WGS84",0.4,"2014-06-03",1,"DIV.JERC.2014.1","Y","soil",0.5,"NEON.DOC.014042","YK5ulgcjQA5M6hxjAkVbmv4a8AjznrKv","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K",,0
"77E9C9B8FCC7441F9B276833800AD065","D03","JERC",,"32.2.1",31.175670,-84.468961,"WGS84",0.4,"2014-06-03",1,"DIV.JERC.2014.1","Y","wood",3,"NEON.DOC.014042","YK5ulgcjQA5M6hxjAkVbmv4a8AjznrKv","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K",,0
"16A5791CD2D14AA8B9475956CBB4DDE6","D03","JERC",,"41.4.1",31.175837,-84.468963,"WGS84",0.4,"2014-06-03",1,"DIV.JERC.2014.1","Y","soil",0.5,"NEON.DOC.014042","YK5ulgcjQA5M6hxjAkVbmv4a8AjznrKv","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K",,0
"2D25B4C596254B73AD8779EEEEEFF3A7","D03","JERC",,"41.1.1",31.175761,-84.469057,"WGS84",0.4,"2014-06-03",1,"DIV.JERC.2014.1","Y","litter",10,"NEON.DOC.014042","YK5ulgcjQA5M6hxjAkVbmv4a8AjznrKv","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K",,0
"F93966A7010740899340FC3735602A3E","D03","JERC",,"41.1.1",31.175761,-84.469057,"WGS84",0.4,"2014-06-03",1,"DIV.JERC.2014.1","Y","lichen",0.5,"NEON.DOC.014042","YK5ulgcjQA5M6hxjAkVbmv4a8AjznrKv","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K",,0
"C00982680F0F46ACB1B031E3850E2777","D03","JERC",,"41.4.1",31.175837,-84.468963,"WGS84",0.4,"2014-06-03",1,"DIV.JERC.2014.1","Y","litter",70,"NEON.DOC.014042","YK5ulgcjQA5M6hxjAkVbmv4a8AjznrKv","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K",,0
"5D86FD2C661148FFB3E07A1517076CF2","D03","JERC",,"41.4.1",31.175837,-84.468963,"WGS84",0.4,"2014-06-03",1,"DIV.JERC.2014.1","Y","overstory",90,"NEON.DOC.014042","YK5ulgcjQA5M6hxjAkVbmv4a8AjznrKv","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K",,0
"C5A29D262AFE4BBEBF7D1E0AC6D6FDAC","D03","JERC",,"40.3.1",31.175837,-84.469160,"WGS84",0.4,"2014-06-03",1,"DIV.JERC.2014.1","Y","overstory",5,"NEON.DOC.014042","YK5ulgcjQA5M6hxjAkVbmv4a8AjznrKv","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K",,0
"0795BC9FCFF344729D3A8949D09A2E55","D03","JERC",,"40.3.1",31.175837,-84.469160,"WGS84",0.4,"2014-06-03",1,"DIV.JERC.2014.1","Y","wood",2,"NEON.DOC.014042","YK5ulgcjQA5M6hxjAkVbmv4a8AjznrKv","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K",,0
"7AB0B334D6F74AF388BA16C5FC0EE102","D03","JERC",,"41.1.1",31.175761,-84.469057,"WGS84",0.4,"2014-06-03",1,"DIV.JERC.2014.1","Y","wood",1,"NEON.DOC.014042","YK5ulgcjQA5M6hxjAkVbmv4a8AjznrKv","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K",,0
"B6741339264A4B80BFB21AF3F66D2DE3","D03","JERC",,"41.1.1",31.175761,-84.469057,"WGS84",0.4,"2014-06-03",1,"DIV.JERC.2014.1","Y","overstory",30,"NEON.DOC.014042","YK5ulgcjQA5M6hxjAkVbmv4a8AjznrKv","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K",,0
"4288E76DF91B474A87EF1273979245FF","D03","JERC",,"41.1.1",31.175761,-84.469057,"WGS84",0.4,"2014-06-03",1,"DIV.JERC.2014.1","Y","standingDead",0.5,"NEON.DOC.014042","YK5ulgcjQA5M6hxjAkVbmv4a8AjznrKv","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K",,0
"98BDD0B450A346828F78A2289BAD5344","D03","JERC",,"40.3.1",31.175837,-84.469160,"WGS84",0.4,"2014-06-03",1,"DIV.JERC.2014.1","Y","litter",20,"NEON.DOC.014042","YK5ulgcjQA5M6hxjAkVbmv4a8AjznrKv","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K",,0
"4D6E16CC30D2494AAC29186B40E4AC4B","D03","JERC",,"40.3.1",31.175837,-84.469160,"WGS84",0.4,"2014-06-03",1,"DIV.JERC.2014.1","Y","moss",0.5,"NEON.DOC.014042","YK5ulgcjQA5M6hxjAkVbmv4a8AjznrKv","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K",,0
"7C98547766154EBF93794D9ED5108172","D03","JERC",,"40.3.1",31.175837,-84.469160,"WGS84",0.4,"2014-06-03",1,"DIV.JERC.2014.1","Y","lichen",0.5,"NEON.DOC.014042","YK5ulgcjQA5M6hxjAkVbmv4a8AjznrKv","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K",,0
"1CD322624C904A7EBCBD58AABD1DEE96","D03","JERC",,"40.3.1",31.175837,-84.469160,"WGS84",0.4,"2014-06-03",1,"DIV.JERC.2014.1","Y","soil",1,"NEON.DOC.014042","YK5ulgcjQA5M6hxjAkVbmv4a8AjznrKv","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K",,0
"5B2B88C28DEC4BE59E631EEE3EC84C38","D03","JERC",,"40.3.1",31.175837,-84.469160,"WGS84",0.4,"2014-06-03",1,"DIV.JERC.2014.1","Y","standingDead",1,"NEON.DOC.014042","YK5ulgcjQA5M6hxjAkVbmv4a8AjznrKv","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K",,0
"01C85AFBC24141BD9F09C0BF75653310","D03","JERC",,"40.1.1",31.175756,-84.469162,"WGS84",0.4,"2014-06-03",1,"DIV.JERC.2014.1","Y","standingDead",0.5,"NEON.DOC.014042","YK5ulgcjQA5M6hxjAkVbmv4a8AjznrKv","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K",,0
"07DF76829D574DE68573914CC9E30B32","D03","JERC",,"40.1.1",31.175756,-84.469162,"WGS84",0.4,"2014-06-03",1,"DIV.JERC.2014.1","Y","overstory",90,"NEON.DOC.014042","YK5ulgcjQA5M6hxjAkVbmv4a8AjznrKv","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K",,0
"8230FCAA4924444ABFDF5A478136E335","D03","JERC",,"40.1.1",31.175756,-84.469162,"WGS84",0.4,"2014-06-03",1,"DIV.JERC.2014.1","Y","litter",25,"NEON.DOC.014042","YK5ulgcjQA5M6hxjAkVbmv4a8AjznrKv","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K",,0
"318735FBE2F84A218C3423307937D834","D03","JERC",,"40.1.1",31.175756,-84.469162,"WGS84",0.4,"2014-06-03",1,"DIV.JERC.2014.1","Y","wood",2,"NEON.DOC.014042","YK5ulgcjQA5M6hxjAkVbmv4a8AjznrKv","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K",,0
"C530ED123EB74F46A81196AD3922E031","D03","JERC",,"32.4.1",31.175751,-84.468959,"WGS84",0.4,"2014-06-03",1,"DIV.JERC.2014.1","Y","standingDead",1,"NEON.DOC.014042","YK5ulgcjQA5M6hxjAkVbmv4a8AjznrKv","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K",,0
"F417F2840C574E8CA4690DE361C68863","D03","JERC",,"32.4.1",31.175751,-84.468959,"WGS84",0.4,"2014-06-03",1,"DIV.JERC.2014.1","Y","wood",2,"NEON.DOC.014042","YK5ulgcjQA5M6hxjAkVbmv4a8AjznrKv","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K",,0
"9BBEAA820FDD40A9B20E91A6A4360726","D03","JERC",,"32.4.1",31.175751,-84.468959,"WGS84",0.4,"2014-06-03",1,"DIV.JERC.2014.1","Y","overstory",5,"NEON.DOC.014042","YK5ulgcjQA5M6hxjAkVbmv4a8AjznrKv","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K",,0
"28920E6D35E04D1FACA71D3022D2C099","D03","JERC",,"32.4.1",31.175751,-84.468959,"WGS84",0.4,"2014-06-03",1,"DIV.JERC.2014.1","Y","lichen",0.5,"NEON.DOC.014042","YK5ulgcjQA5M6hxjAkVbmv4a8AjznrKv","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K",,0
"52A407F4D9574F979A1ED957A464D4DE","D03","JERC",,"32.4.1",31.175751,-84.468959,"WGS84",0.4,"2014-06-03",1,"DIV.JERC.2014.1","Y","otherNonVascular",0.5,"NEON.DOC.014042","YK5ulgcjQA5M6hxjAkVbmv4a8AjznrKv","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K",,0
"0D8A0D6633E74D8DB1397C3129D524AC","D03","JERC",,"32.2.1",31.175670,-84.468961,"WGS84",0.4,"2014-06-03",1,"DIV.JERC.2014.1","Y","litter",10,"NEON.DOC.014042","YK5ulgcjQA5M6hxjAkVbmv4a8AjznrKv","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K",,0
"BACFFFD0FADD453CBF690DFC2BA950F2","D03","JERC",,"32.2.1",31.175670,-84.468961,"WGS84",0.4,"2014-06-03",1,"DIV.JERC.2014.1","Y","lichen",1,"NEON.DOC.014042","YK5ulgcjQA5M6hxjAkVbmv4a8AjznrKv","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K",,0
"F55BF42337EB48C19330097C98F855F2","D03","JERC",,"32.4.1",31.175751,-84.468959,"WGS84",0.4,"2014-06-03",1,"DIV.JERC.2014.1","Y","litter",12,"NEON.DOC.014042","YK5ulgcjQA5M6hxjAkVbmv4a8AjznrKv","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K",,0
"A030843BDA8C48A8B27391D54B0FF7B8","D03","JERC",,"32.4.1",31.175751,-84.468959,"WGS84",0.4,"2014-06-03",1,"DIV.JERC.2014.1","Y","soil",0.5,"NEON.DOC.014042","YK5ulgcjQA5M6hxjAkVbmv4a8AjznrKv","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K",,0
"9B3059C857484DF499DF5E263EC8F439","D03","JERC",,"31.4.1",31.175752,-84.469068,"WGS84",0.4,"2014-06-03",1,"DIV.JERC.2014.1","Y","soil",0.5,"NEON.DOC.014042","YK5ulgcjQA5M6hxjAkVbmv4a8AjznrKv","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K",,0
"15986750EACB460CAB9742F506EF01DA","D03","JERC",,"31.4.1",31.175752,-84.469068,"WGS84",0.4,"2014-06-03",1,"DIV.JERC.2014.1","Y","wood",1,"NEON.DOC.014042","YK5ulgcjQA5M6hxjAkVbmv4a8AjznrKv","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K",,0
"3F79ED679247481A8150DA0D57E56A97","D03","JERC",,"31.4.1",31.175752,-84.469068,"WGS84",0.4,"2014-06-03",1,"DIV.JERC.2014.1","Y","standingDead",0.5,"NEON.DOC.014042","YK5ulgcjQA5M6hxjAkVbmv4a8AjznrKv","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K",,0
"4FA496900DD24E6283759D1C61F19ECA","D03","JERC",,"32.2.1",31.175670,-84.468961,"WGS84",0.4,"2014-06-03",1,"DIV.JERC.2014.1","Y","standingDead",0.5,"NEON.DOC.014042","YK5ulgcjQA5M6hxjAkVbmv4a8AjznrKv","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K",,0
"280B8A842C754A879C4F459B573CFA47","D03","JERC",,"32.2.1",31.175670,-84.468961,"WGS84",0.4,"2014-06-03",1,"DIV.JERC.2014.1","Y","moss",0.5,"NEON.DOC.014042","YK5ulgcjQA5M6hxjAkVbmv4a8AjznrKv","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K",,0
"7E240F2F0C89462D9815030125C94DBD","D03","JERC",,"31.1.1",31.175672,-84.469161,"WGS84",0.4,"2014-06-03",1,"DIV.JERC.2014.1","Y","standingDead",1,"NEON.DOC.014042","YK5ulgcjQA5M6hxjAkVbmv4a8AjznrKv","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K",,0
"105B3ECC374748A0B6DABFBEF8FE9869","D03","JERC",,"31.1.1",31.175672,-84.469161,"WGS84",0.4,"2014-06-03",1,"DIV.JERC.2014.1","Y","litter",20,"NEON.DOC.014042","YK5ulgcjQA5M6hxjAkVbmv4a8AjznrKv","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K",,0
"57D7CAA81593479081C91488EC0BE630","D03","JERC",,"31.4.1",31.175752,-84.469068,"WGS84",0.4,"2014-06-03",1,"DIV.JERC.2014.1","Y","litter",30,"NEON.DOC.014042","YK5ulgcjQA5M6hxjAkVbmv4a8AjznrKv","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K",,0
"6A2BD65511D641E2AA8275F2F9D3D7E3","D03","JERC",,"31.4.1",31.175752,-84.469068,"WGS84",0.4,"2014-06-03",1,"DIV.JERC.2014.1","Y","overstory",15,"NEON.DOC.014042","YK5ulgcjQA5M6hxjAkVbmv4a8AjznrKv","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K",,0
"383F30450B78432DA610DB3E102CF455","D03","JERC",,"31.1.1",31.185134,-84.468308,"WGS84",0.5,"2014-06-04",1,"DIV.JERC.2014.1","Y","overstory",85,"NEON.DOC.014042","sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","n2lGiQS/CIzr1fpgF9pCUFu0UeGhqtAe","camera id: 11338 photo id: 0595",0
"97F85C52ADF946EBAD63C7B48E4754DB","D03","JERC",,"31.1.1",31.185134,-84.468308,"WGS84",0.5,"2014-06-04",1,"DIV.JERC.2014.1","Y","soil",0.5,"NEON.DOC.014042","sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","n2lGiQS/CIzr1fpgF9pCUFu0UeGhqtAe",,0
"359C20B756B946C48ADB912D093959A3","D03","JERC",,"31.1.1",31.185134,-84.468308,"WGS84",0.5,"2014-06-04",1,"DIV.JERC.2014.1","Y","litter",70,"NEON.DOC.014042","sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","n2lGiQS/CIzr1fpgF9pCUFu0UeGhqtAe",,0
"CF1919004BA346D59738B11BF0CBFA83","D03","JERC",,"31.4.1",31.185202,-84.468208,"WGS84",0.4,"2014-06-04",1,"DIV.JERC.2014.1","Y","litter",30,"NEON.DOC.014042","sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","n2lGiQS/CIzr1fpgF9pCUFu0UeGhqtAe",,0
"1D65820DC15D49DFB35042BA7F34FD20","D03","JERC",,"32.2.1",31.185123,-84.468102,"WGS84",0.4,"2014-06-04",1,"DIV.JERC.2014.1","Y","wood",0.5,"NEON.DOC.014042","sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","n2lGiQS/CIzr1fpgF9pCUFu0UeGhqtAe",,0
