uid,domainID,siteID,plotID,trapCoordinate,nlcdClass,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertainty,elevation,elevationUncertainty,date,eventID,individualID,taxonID,scientificName,taxonRank,identificationQualifier,identificationStatus,sex,reproductiveCondition,recapture,fate,replacedTag,lifeStage,testes,nipples,pregnancyStatus,vagina,hindfootLength,earLength,tailLength,totalLength,weight,bloodSampleID,bloodSampleMethod,fecalSampleID,fecalSampleCondition,earSampleID,hairSampleID,whiskerSampleID,voucherSampleID,measuredBy,recordedBy,remarks,consistencyTagIDSexQF,consistencyTagIDTaxonIDQF,consistencyTagIDLifeStageQF,orderTagIDRecaptureQF,orderTagIDLifeStageQF
08488DE6ABA8420CB6FF2708CB7E0C57,D03,DSNY,,E9,woodyWetlands,28.038766,-81.391901,WGS84,,15,,7/31/2013,MAM.DSNY.2013.08,,SIHI,Sigmodon hispidus,species,, ,,N,N,escaped,,,,,not,,,,,,,,,,,,,,,wN8Dlsvtov6VhnaTUjYuwgcnmS9idZUh,SZd6jJU+PWukgvziuyetpzviWNuM2FzT,,-1,-1,-1,-1,-1
9288F491FE374450A9135D42E75938C3,D03,DSNY,,C1,woodyWetlands,28.099842,-81.40168,WGS84,,16.9,,9/4/2013,MAM.DSNY.2013.09,NEON.MAM.D03.0R2224,SIHI,Sigmodon hispidus,species,, ,F,R,N,,,adult,,nonenlarged,pregnant,swollen,31,,,,,,,,,,DSNY.20130904.R2224.H,,,/ZTkHtt5uI+ycxDttseECyni2XWVmPDK,SZd6jJU+PWukgvziuyetpzviWNuM2FzT,"Tried putting down 3 times, wouldn't go out, huge pregnant female, escaped",0,0,0,-1,0
5C08A10E97684208A39E32B9E349CB50,D03,DSNY,,G8,woodyWetlands,28.038857,-81.391698,WGS84,,15,,9/25/2013,MAM.DSNY.2013.10,NEON.MAM.D03.0R2114,SIHI,Sigmodon hispidus,species,, ,M,R,N,,,adult,scrotal,,,,30,,,,170,DSNY.20130925.R2114.B,retroorbital,DSNY.20130925.R2114.F,old,DSNY.20130925.R2114.E,DSNY.20130925.R2114.H,DSNY.20130925.R2114.H,,SZd6jJU+PWukgvziuyetpzviWNuM2FzT,/ZTkHtt5uI+ycxDttseECyni2XWVmPDK,,0,0,0,-1,0
029E0840A83349318828C5B525FE3109,D03,DSNY,,G9,woodyWetlands,28.038766,-81.391697,WGS84,,15,,9/25/2013,MAM.DSNY.2013.10,NEON.MAM.D03.0R2098,SIHI,Sigmodon hispidus,species,, ,M,R,N,,,adult,scrotal,,,,31,,,,153,DSNY.20130925.R2098.B,retroorbital,DSNY.20130925.R2098.F,old,DSNY.20130925.R2098.E,DSNY.20130925.R2098.H,DSNY.20130925.R2098.H,,SZd6jJU+PWukgvziuyetpzviWNuM2FzT,/ZTkHtt5uI+ycxDttseECyni2XWVmPDK,,0,0,0,-1,0
CD21B701C43A410781DD7DACFA257385,D03,DSNY,,D9,woodyWetlands,28.038766,-81.392002,WGS84,,15,,9/25/2013,MAM.DSNY.2013.10,NEON.MAM.D03.0R2010,SIHI,Sigmodon hispidus,species,, ,F,N,N,,,adult,,nonenlarged,not,neither,,,,,,DSNY.20130925.R2010.B,retroorbital,DSNY.20130925.R2010.F,old,DSNY.20130925.R2010.E,,DSNY.20130925.R2010.H,,SZd6jJU+PWukgvziuyetpzviWNuM2FzT,/ZTkHtt5uI+ycxDttseECyni2XWVmPDK,,0,0,0,-1,0
3CCFD2DBF0BB4B1E89AA4B83DD0C5A6E,D03,DSNY,,B9,woodyWetlands,28.038765,-81.392206,WGS84,,15,,9/26/2013,MAM.DSNY.2013.10,NEON.MAM.D03.0L2053,SIHI,Sigmodon hispidus,species,, ,F,N,Y,,Left,adult,,nonenlarged,not,neither,30,,,,173,DSNY.20130926.L2053.B,retroorbital,DSNY.20130926.L2053.F,old,,DSNY.20130926.L2053.H,DSNY.20130926.L2053.H,,wN8Dlsvtov6VhnaTUjYuwgcnmS9idZUh,6FdE+Uj2Abmhd01pjo/8FTX0RV9Yr0Uu,,0,0,0,-1,0
505E8F3EA0324003B71792A7DCBC84D5,D03,DSNY,,B8,woodyWetlands,28.038855,-81.392206,WGS84,,15,,9/26/2013,MAM.DSNY.2013.10,NEON.MAM.D03.0R2098,SIHI,Sigmodon hispidus,species,, ,M,R,Y,,,adult,scrotal,,,,32,,,,153,,,,,,,,,wN8Dlsvtov6VhnaTUjYuwgcnmS9idZUh,6FdE+Uj2Abmhd01pjo/8FTX0RV9Yr0Uu,,0,0,0,-1,0
30A5F3699E0E4BC98502D5D8A8D2CA6B,D03,DSNY,,F10,woodyWetlands,28.038676,-81.391799,WGS84,,15,,9/26/2013,MAM.DSNY.2013.10,NEON.MAM.D03.0R2055,SIHI,Sigmodon hispidus,species,, ,M,R,N,,,adult,scrotal,,,,31,,,,173,DSNY.20130926.R2055.B,retroorbital,DSNY.20130926.R2055.F,old,DSNY.20130926.R2055.E,DSNY.20130926.R2055.H,DSNY.20130926.R2055.H,,wN8Dlsvtov6VhnaTUjYuwgcnmS9idZUh,6FdE+Uj2Abmhd01pjo/8FTX0RV9Yr0Uu,,0,0,0,-1,0
85D4D00D5FB4411F955A007E973CBC23,D03,DSNY,,F9,woodyWetlands,28.038766,-81.391799,WGS84,,15,,9/27/2013,MAM.DSNY.2013.10,NEON.MAM.D03.0R2016,SIHI,Sigmodon hispidus,species,, ,F,N,N,,,adult,,nonenlarged,not,neither,33,,,,192,DSNY.20130927.R2016.B,retroorbital,DSNY.20130927.R2016.F,old,DSNY.20130927.R2016.E,DSNY.20130927.R2016.H,DSNY.20130927.R2016.H,,SZd6jJU+PWukgvziuyetpzviWNuM2FzT,/ZTkHtt5uI+ycxDttseECyni2XWVmPDK,,0,0,0,-1,0
A0CC873A25824C90A60EAEC190EE295D,D03,DSNY,,G8,woodyWetlands,28.038857,-81.391698,WGS84,,15,,9/27/2013,MAM.DSNY.2013.10,NEON.MAM.D03.0R2098,SIHI,Sigmodon hispidus,species,, ,M,R,Y,,,adult,scrotal,,,,31,,,,156,,,,,,,,,SZd6jJU+PWukgvziuyetpzviWNuM2FzT,/ZTkHtt5uI+ycxDttseECyni2XWVmPDK,,0,0,0,-1,0
FB72B16BA3744D9D9A6C9FD8E1B93E2F,D03,DSNY,,H2,woodyWetlands,28.039399,-81.391598,WGS84,,15,,9/27/2013,MAM.DSNY.2013.10,NEON.MAM.D03.0R2054,SIHI,Sigmodon hispidus,species,, ,F,N,N,,,juvenile,,nonenlarged,not,neither,27,,,,45,DSNY.20130927.R2054.B,retroorbital,DSNY.20130927.R2054.F,old,DSNY.20130927.R2054.E,DSNY.20130927.R2054.H,DSNY.20130927.R2054.H,,SZd6jJU+PWukgvziuyetpzviWNuM2FzT,/ZTkHtt5uI+ycxDttseECyni2XWVmPDK,,0,0,0,-1,0
68A1376AB00B48188C11CB57DCF1EBCE,D03,DSNY,,F2,woodyWetlands,28.099752,-81.401374,WGS84,,16.9,,5/6/2014,MAM.DSNY.2014.05,,SIHI,Sigmodon hispidus,species,, ,M,N,N,escaped,,subadult,nonscrotal,,,,28,,,,,,,,,,,,,JdN6ZmAx7oWFIyzymv+BnRh9VwthDgp6K22EnIME4dI=,4cqeLHiLe4hyy8sn+zfSLIDfctUtW0hJ,Escaped. Tail injured in trap.,-1,-1,-1,-1,-1
887B1D478D614132B760CCD430850B83,D03,DSNY,,G2,woodyWetlands,28.099753,-81.401272,WGS84,,16.8,,5/6/2014,MAM.DSNY.2014.05,NEON.MAM.D03.0R2494,PEGO,Peromyscus gossypinus,species,, ,M,N,N,dead,,subadult,nonscrotal,,,,22,,,,21,DSNY.20140506.R2494.B,mandibular,DSNY.20140506.R2494.F,fresh,DSNY.20140506.R2494.E,DSNY.20140506.R2494.H,DSNY.20140506.R2494.H,DSNY.20140506.R2494.V,JdN6ZmAx7oWFIyzymv+BnRh9VwthDgp6K22EnIME4dI=,4cqeLHiLe4hyy8sn+zfSLIDfctUtW0hJ,"died, blood came out of ear & ear punch and it bled out",0,0,0,-1,0
C2578EAD00B6476380D65603B01300F4,D03,DSNY,,I7,woodyWetlands,28.099302,-81.401067,WGS84,,16.8,,5/7/2014,MAM.DSNY.2014.05,NEON.MAM.D03.0R2408,SIHI,Sigmodon hispidus,species,, ,M,N,N,,,adult,nonscrotal,,,,30,,,,130,DSNY.20140507.R2408.B,mandibular,,,DSNY.20140507.R2408.E,,,,JdN6ZmAx7oWFIyzymv+BnRh9VwthDgp651D3cGanaxA=,4cqeLHiLe4gUOjJ5Kj5uL4Ek+VsdI3n5,,0,0,0,-1,0
6619375A21A34027A47A1214DD674C72,D03,DSNY,,I6,woodyWetlands,28.099392,-81.401067,WGS84,,16.8,,5/7/2014,MAM.DSNY.2014.05,NEON.MAM.D03.0R2471,SIHI,Sigmodon hispidus,species,, ,M,N,N,,,subadult,nonscrotal,,,,27,,,,120,DSNY.20140507.R2471.B,mandibular,DSNY.20140507.R2471.F,fresh,DSNY.20140507.R2471.E,,,,JdN6ZmAx7oWFIyzymv+BnRh9VwthDgp651D3cGanaxA=,4cqeLHiLe4gUOjJ5Kj5uL4Ek+VsdI3n5,right front elbow degloved,0,0,0,-1,0
A1DDED45A01F480D8A6095A82D706FB4,D03,DSNY,,H4,woodyWetlands,28.099572,-81.40117,WGS84,,16.8,,5/7/2014,MAM.DSNY.2014.05,NEON.MAM.D03.0R2085,PEGO,Peromyscus gossypinus,species,, ,F,N,N,,,adult,,nonenlarged,not,neither,22,,,,19,,unsuccessful,DSNY.20140507.R2085.F,old,DSNY.20140507.R2085.E,DSNY.20140507.R2085.H,DSNY.20140507.R2085.H,,JdN6ZmAx7oWFIyzymv+BnRh9VwthDgp651D3cGanaxA=,4cqeLHiLe4gUOjJ5Kj5uL4Ek+VsdI3n5,blood came out of ear but clotted.,0,0,0,-1,0
9BFE08D7AF8C4AD0ADF81529113BE227,D03,DSNY,,H8,woodyWetlands,28.099211,-81.401168,WGS84,,16.8,,5/7/2014,MAM.DSNY.2014.05,,SIHI,Sigmodon hispidus,species,, ,,N,N,escaped,,,,,not,,,,,,,,,,,,,,,JdN6ZmAx7oWFIyzymv+BnRh9VwthDgp651D3cGanaxA=,4cqeLHiLe4gUOjJ5Kj5uL4Ek+VsdI3n5,escaped,-1,-1,-1,-1,-1
828153E859E84536BC0F066D7E974609,D03,DSNY,,D3,pastureHay,28.045416,-81.393203,WGS84,,16,,5/7/2014,MAM.DSNY.2014.05,NEON.MAM.D03.0L2296,POFL,Podomys floridanus,species,, ,F,R,N,,,adult,,enlarged,not,neither,19,,,,33,,,DSNY.20140507.L2296.F,old,DSNY.20140507.L2296.E,,,,EdHmhwKXqxyRw3LeFHC4BvFsm6jXDT8C,Sb8D4VxxoIjNRU2egFuiFmhpZdv5UFvW,a little blood in capture bag,0,0,0,-1,0
564DB3B4141046C881DF69C2F5A392AC,D03,DSNY,,C1,woodyWetlands,28.039487,-81.392107,WGS84,,15,,5/8/2014,MAM.DSNY.2014.05,NEON.MAM.D03.0R2247,SIHI,Sigmodon hispidus,species,, ,M,N,N,escaped,,subadult,nonscrotal,,,,,,,,,,unsuccessful,,,DSNY.20140508.R2247.E,,,,EdHmhwKXqxyRw3LeFHC4BvFsm6jXDT8C,Sb8D4VxxoIjNRU2egFuiFmhpZdv5UFvW,escaped,0,0,0,-1,0
2B388CE4049E4A43ADA8B22682524995,D03,DSNY,,D3,pastureHay,28.045416,-81.393203,WGS84,,16,,5/8/2014,MAM.DSNY.2014.05,NEON.MAM.D03.0L2296,POFL,Podomys floridanus,species,, ,F,R,Y,,,adult,,enlarged,not,neither,19,,,,31,,,,,,,,,EdHmhwKXqxyRw3LeFHC4BvFsm6jXDT8C,Sb8D4VxxoIjNRU2egFuiFmhpZdv5UFvW,,0,0,0,-1,0
445C453E79634E9692A416A9B4AF5E00,D03,DSNY,,A10,woodyWetlands,28.099029,-81.40188,WGS84,,17,,5/8/2014,MAM.DSNY.2014.05,NEON.MAM.D03.0R2036,POFL,Podomys floridanus,species,, ,M,N,N,,,adult,nonscrotal,,,,25,,,,45,DSNY.20140508.R2036.B,mandibular,DSNY.20140508.R2036.F,fresh,DSNY.20140508.R2036.E,,,,r0RLtTPpvyaxytLXGVg2VaT9mwGVf8esDBycnMAvjPM=,4cqeLHiLe4gUOjJ5Kj5uL4Ek+VsdI3n5,,0,0,0,-1,0
D62A10DA542741A2AF2BF6AA7D5393BB,D03,DSNY,,H3,woodyWetlands,28.099663,-81.40117,WGS84,,16.8,,5/8/2014,MAM.DSNY.2014.05,NEON.MAM.D03.0R2433,SIHI,Sigmodon hispidus,species,, ,M,R,N,,,adult,scrotal,,,,33,,,,150,,,,,,,,,r0RLtTPpvyaxytLXGVg2VaT9mwGVf8esDBycnMAvjPM=,4cqeLHiLe4gUOjJ5Kj5uL4Ek+VsdI3n5,no other information other than weight  hind foot length and sex. My guess is he escaped.,0,0,0,-1,0
BA60C56165994489A8AE7D23237DD5A4,D03,DSNY,,B2,woodyWetlands,28.039397,-81.392208,WGS84,,15,,5/8/2014,MAM.DSNY.2014.05,NEON.MAM.D03.0L2277,SIHI,Sigmodon hispidus,species,, ,F,N,N,,,adult,,nonenlarged,not,neither,31,,,,133,DSNY.20140508.L2277.B,mandibular,DSNY.20140508.L2277.F,old,DSNY.20140508.L2277.E,,,,EdHmhwKXqxyRw3LeFHC4BvFsm6jXDT8C,Sb8D4VxxoIjNRU2egFuiFmhpZdv5UFvW,,0,0,0,-1,0
B171FAEE23C241AFBF1E7A5E4D6B3CF3,D03,DSNY,,G7,woodyWetlands,28.038947,-81.391698,WGS84,,15,,6/3/2014,MAM.DSNY.2014.06,,REHU,Reithrodontomys humulis,species,cf. species, ,F,N,N,escaped,,adult,,nonenlarged,not,,,,,,10,,,,,,,,,4cqeLHiLe4hyy8sn+zfSLIDfctUtW0hJ,4L8ym37Asu+KsQosRbU6bIsf8XS1mmQL,Old Fecal sample taken but no ID # due to escape. Photos of animal taken on AHeupel's camera,-1,-1,-1,-1,-1
91AE22DC87644F67B51E448491D0EE22,D03,DSNY,,H1,woodyWetlands,28.099843,-81.401171,WGS84,,16.8,,6/3/2014,MAM.DSNY.2014.06,NEON.MAM.D03.0R2408,SIHI,Sigmodon hispidus,species,, ,M,R,Y,,,adult,scrotal,,,,31,,,,170,,,DSNY.20140603.R2408.F,old,,,,,EdHmhwKXqxyRw3LeFHC4BvFsm6jXDT8C,Sb8D4VxxoIjNRU2egFuiFmhpZdv5UFvW,,0,0,0,-1,0
9A7AB0CD2D0F4E42BA7171E612AB74DC,D03,DSNY,,E9,woodyWetlands,28.038766,-81.391901,WGS84,,15,,6/4/2014,MAM.DSNY.2014.06,NEON.MAM.D03.0R2247,SIHI,Sigmodon hispidus,species,, ,M,N,Y,,,adult,nonscrotal,,,,32,,,,90,,,DSNY.20140604.R2247.F,old,,,,,4cqeLHiLe4hyy8sn+zfSLIDfctUtW0hJ,4L8ym37Asu+KsQosRbU6bIsf8XS1mmQL,animal has shortened tail (old healed wound),0,0,0,-1,0
80A922AEECBF4BCDABE598CB48FE5715,D03,DSNY,,E10,woodyWetlands,28.038676,-81.3919,WGS84,,15,,6/4/2014,MAM.DSNY.2014.06,NEON.MAM.D03.0R2769,SIHI,Sigmodon hispidus,species,, ,F,N,N,,,adult,,nonenlarged,not,neither,30,,,,117,DSNY.20140604.R2769.B,mandibular,DSNY.20140604.R2769.F,old,DSNY.20140604.R2769.E,,,,4cqeLHiLe4hyy8sn+zfSLIDfctUtW0hJ,4L8ym37Asu+KsQosRbU6bIsf8XS1mmQL,,0,0,0,-1,0
A296087E204445E9A014696CAF5548C6,D03,DSNY,,D10,woodyWetlands,28.038675,-81.392002,WGS84,,15,,6/5/2014,MAM.DSNY.2014.06,NEON.MAM.D03.0R2777,SIHI,Sigmodon hispidus,species,, ,M,N,N,,,adult,nonscrotal,,,,30,,,,137,,,DSNY.20140605.R2777.F,old,DSNY.20140605.R2777.E,,,,4L8ym37Asu+KsQosRbU6bIsf8XS1mmQL,4cqeLHiLe4hyy8sn+zfSLIDfctUtW0hJ,,0,0,0,-1,0
2AD6C32C9E284A8283315E957E97623A,D03,DSNY,,J3,woodyWetlands,28.099663,-81.400966,WGS84,,16.8,,6/5/2014,MAM.DSNY.2014.06,NEON.MAM.D03.0R2408,SIHI,Sigmodon hispidus,species,, ,M,R,Y,,,adult,scrotal,,,,32,,,,161,,,DSNY.20140605.R2408.F,old,,,,,Sb8D4VxxoIjNRU2egFuiFmhpZdv5UFvW,F0OBrKFXXmZ8aUzIQU1wSVTXyT0KDtd2,,0,0,0,-1,0
9375F255874A4DC4BCB4FF6849D74E44,D03,DSNY,,E6,woodyWetlands,28.097114,-81.417174,WGS84,,17.2,,9/16/2014,MAM.DSNY.2014.10,NEON.MAM.D03.0L1068,REHU,Reithrodontomys humulis,species,, ,F,N,N,,,juvenile,,,not,,15,,60,,8,,,DSNY.20140916.L1068.F,fresh,DSNY.20140916.L1068.E,,,,F0OBrKFXXmZ8aUzIQU1wSVTXyT0KDtd2,EdHmhwKXqxyRw3LeFHC4BvFsm6jXDT8C,"just a wee babe. Pinkish underbelly, grooved incisors",0,0,0,-1,0
BB3CDA7D0EF646289695B7E34220813F,D03,DSNY,,I2,woodyWetlands,28.099753,-81.401069,WGS84,,16.8,,9/16/2014,MAM.DSNY.2014.10,NEON.MAM.D03.0R1093,SIHI,Sigmodon hispidus,species,, ,M,R,N,,,adult,scrotal,,,,32,,,,225,DSNY.20140916.R1093.B,mandibular,,,DSNY.20140916.R1093.E,,,,F0OBrKFXXmZ8aUzIQU1wSVTXyT0KDtd2,EdHmhwKXqxyRw3LeFHC4BvFsm6jXDT8C,,0,0,0,-1,0
C8E17BE3B3924BA287B131D0D36D9287,D03,DSNY,,G2,woodyWetlands,28.099753,-81.401272,WGS84,,16.8,,9/17/2014,MAM.DSNY.2014.10,,SIHI,Sigmodon hispidus,species,, ,,N,Y,escaped,,,,,not,,,,,,,,,,,,,,,4cqeLHiLe4hyy8sn+zfSLIDfctUtW0hJ,F0OBrKFXXmZ8aUzIQU1wSVTXyT0KDtd2,Probably the same as yesterday,-1,-1,-1,-1,-1
4AA4954D82AA43808167CBD9E70146B2,D03,DSNY,,H2,woodyWetlands,28.099753,-81.40117,WGS84,,16.8,,9/18/2014,MAM.DSNY.2014.10,NEON.MAM.D03.0R2085,PEGO,Peromyscus gossypinus,species,, ,F,N,Y,,,adult,,nonenlarged,not,neither,22,,,,25,DSNY.20140918.R2085.B,mandibular,DSNY.20140918.R2085.F,fresh,,,,,4cqeLHiLe4hyy8sn+zfSLIDfctUtW0hJ,F0OBrKFXXmZ8aUzIQU1wSVTXyT0KDtd2,,0,0,0,-1,0
2D39B0BF35134F37ADB58CDE96DD11B5,D03,DSNY,,J7,woodyWetlands,28.099302,-81.400965,WGS84,,16.8,,9/18/2014,MAM.DSNY.2014.10,NEON.MAM.D03.0R1093,SIHI,Sigmodon hispidus,species,, ,M,R,Y,,,adult,scrotal,,,,31,,,,210,,,DSNY.20140918.R1093.F,old,,,,,4cqeLHiLe4hyy8sn+zfSLIDfctUtW0hJ,F0OBrKFXXmZ8aUzIQU1wSVTXyT0KDtd2,,0,0,0,-1,0
