"uid","domainID","siteID","decimalLatitude","decimalLongitude","geodeticDatum","coordinateUncertainty","elevation","elevationUncertainty","startCollectDate","endCollectDate","testedDate","eventID","testingID","testingVialID","deprecatedVialID","taxonID","scientificName","taxonRank","identificationQualifier","sex","poolSize","testPathogenName","testNumber","testMethod","testResult","finalResult","locus","percentIdentity","sequenceDatabase","sequenceDatabaseID","extractDepleted","samplingProtocolVersion","testProtocolVersion","laboratoryName","testedBy","remarks","trapCompromisedQF","sampleCompromisedAtTrapping","sampleCompromisedAtSorting","sampleCompromisedAtIDLab","sampleCompromisedAtTesting","nonStandardPoolQF","duplicatesInPathogenPoolingQF","duplicatesInPathogenResultsQF"
"41968186915144489819100AB2C56A55","D03","OSBS",29.692847,-81.974516,"WGS84",4275.1,35.2,13.6,2014-04-09 13:20:00.0,2014-04-10 15:03:00.0,"2015-01-09","OSBS.2014.14","OSBS.2014.14.COQPER.F.T","OSBS.2014.14.COQPER.F.T.03","OSBS.2014.1.Coquillettidia perturbans.Female.T3","COQPER","Coquillettidia perturbans","species",,"F",20,"virus",1,"Culture","Negative","Y",,,,,"Y","NEON.DOC.014049vE","CAESprotocolA","Connecticut Agricultural Experiment Station","r4iH4e2lsYWuK+qavXE5sQ==",,0,"No known compromise","No known compromise","No known compromise","No known compromise",0,0,0
"8E8B3C195E3344D89ECC725EA821CA1D","D03","OSBS",29.695298,-81.973955,"WGS84",4392.9,34.4,14.5,2014-04-09 13:20:00.0,2014-04-10 15:03:00.0,"2015-01-09","OSBS.2014.14","OSBS.2014.14.CULSAL.F.T","OSBS.2014.14.CULSAL.F.T.01","OSBS.2014.1.Culex salinarius.Female.T1","CULSAL","Culex salinarius","species",,"F",50,"virus",1,"Culture","Negative","Y",,,,,"Y","NEON.DOC.014049vE","CAESprotocolA","Connecticut Agricultural Experiment Station","r4iH4e2lsYWuK+qavXE5sQ==",,0,"No known compromise","No known compromise","No known compromise","No known compromise",0,0,0
"1C6B7BC7F28244E4AFEDDFD75598368C","D03","OSBS",29.697594,-81.975244,"WGS84",4349.7,34.1,14.7,2014-04-09 13:20:00.0,2014-04-10 15:03:00.0,"2015-01-09","OSBS.2014.14","OSBS.2014.14.CULERR.F.T","OSBS.2014.14.CULERR.F.T.03","OSBS.2014.1.Culex erraticus.Female.T3","CULERR","Culex erraticus","species",,"F",40,"virus",1,"Culture","Negative","Y",,,,,"Y","NEON.DOC.014049vE","CAESprotocolA","Connecticut Agricultural Experiment Station","r4iH4e2lsYWuK+qavXE5sQ==",,0,"No known compromise","No known compromise","No known compromise","No known compromise",0,0,0
"8729671346CA438FB0CF773703F58535","D03","OSBS",29.692847,-81.974516,"WGS84",4275.1,35.2,13.6,2014-04-09 13:20:00.0,2014-04-10 15:03:00.0,"2015-01-09","OSBS.2014.14","OSBS.2014.14.COQPER.F.T","OSBS.2014.14.COQPER.F.T.02","OSBS.2014.1.Coquillettidia perturbans.Female.T2","COQPER","Coquillettidia perturbans","species",,"F",20,"virus",1,"Culture","Negative","Y",,,,,"Y","NEON.DOC.014049vE","CAESprotocolA","Connecticut Agricultural Experiment Station","r4iH4e2lsYWuK+qavXE5sQ==",,0,"No known compromise","No known compromise","No known compromise","No known compromise",0,0,0
"B7317DAB8B444FBF8E6D263DE974722E","D03","OSBS",29.706217,-82.003589,"WGS84",2749.0,35.5,1.7,2014-04-09 13:20:00.0,2014-04-10 15:03:00.0,"2015-01-09","OSBS.2014.14","OSBS.2014.14.AEDCAN2.F.T","OSBS.2014.14.AEDCAN2.F.T.01","OSBS.2014.1.Aedes canadensis.Female.T1","AEDCAN2","Aedes canadensis","species",,"F",20,"virus",1,"Culture","Negative","Y",,,,,"Y","NEON.DOC.014049vE","CAESprotocolA","Connecticut Agricultural Experiment Station","r4iH4e2lsYWuK+qavXE5sQ==",,0,"No known compromise","No known compromise","No known compromise","No known compromise",0,0,0
"F30D2C16ADD043DFAF3EF26C2C4CEB8B","D03","OSBS",29.695298,-81.973955,"WGS84",4392.9,34.4,14.5,2014-04-09 13:20:00.0,2014-04-10 15:03:00.0,"2015-01-09","OSBS.2014.14","OSBS.2014.14.CULSAL.F.T","OSBS.2014.14.CULSAL.F.T.11","OSBS.2014.1.Culex salinarius.Female.T11","CULSAL","Culex salinarius","species",,"F",50,"virus",1,"Culture","Negative","Y",,,,,"Y","NEON.DOC.014049vE","CAESprotocolA","Connecticut Agricultural Experiment Station","r4iH4e2lsYWuK+qavXE5sQ==",,0,"No known compromise","No known compromise","No known compromise","No known compromise",0,0,0
"8779561AFC1240C1A2005AD8F4279D88","D03","OSBS",29.695029,-81.974488,"WGS84",4335.3,34.1,14.7,2014-04-09 13:20:00.0,2014-04-10 15:03:00.0,"2015-01-09","OSBS.2014.14","OSBS.2014.14.CULNIG.F.T","OSBS.2014.14.CULNIG.F.T.04","OSBS.2014.1.Culex nigripalpus.Female.T4","CULNIG","Culex nigripalpus","species",,"F",40,"virus",1,"Culture","Negative","Y",,,,,"Y","NEON.DOC.014049vE","CAESprotocolA","Connecticut Agricultural Experiment Station","r4iH4e2lsYWuK+qavXE5sQ==",,0,"No known compromise","No known compromise","No known compromise","No known compromise",0,0,0
"E62952FB95D7487C812C064E245D5540","D03","OSBS",29.695298,-81.973955,"WGS84",4392.9,34.4,14.5,2014-04-09 13:20:00.0,2014-04-10 15:03:00.0,"2015-01-09","OSBS.2014.14","OSBS.2014.14.CULSAL.F.T","OSBS.2014.14.CULSAL.F.T.05","OSBS.2014.1.Culex salinarius.Female.T5","CULSAL","Culex salinarius","species",,"F",50,"virus",1,"Culture","Negative","Y",,,,,"Y","NEON.DOC.014049vE","CAESprotocolA","Connecticut Agricultural Experiment Station","r4iH4e2lsYWuK+qavXE5sQ==",,0,"No known compromise","No known compromise","No known compromise","No known compromise",0,0,0
"C5E0568A84044208B53DEBA240485BA1","D03","OSBS",29.695298,-81.973955,"WGS84",4392.9,34.4,14.5,2014-04-09 13:20:00.0,2014-04-10 15:03:00.0,"2015-01-09","OSBS.2014.14","OSBS.2014.14.CULSAL.F.T","OSBS.2014.14.CULSAL.F.T.08","OSBS.2014.1.Culex salinarius.Female.T8","CULSAL","Culex salinarius","species",,"F",50,"virus",1,"Culture","Negative","Y",,,,,"Y","NEON.DOC.014049vE","CAESprotocolA","Connecticut Agricultural Experiment Station","r4iH4e2lsYWuK+qavXE5sQ==",,0,"No known compromise","No known compromise","No known compromise","No known compromise",0,0,0
"22C9573374264D0989D2208DFD8D78ED","D03","OSBS",29.692847,-81.974516,"WGS84",4275.1,35.2,13.6,2014-04-09 13:20:00.0,2014-04-10 15:03:00.0,"2015-01-09","OSBS.2014.14","OSBS.2014.14.COQPER.F.T","OSBS.2014.14.COQPER.F.T.01","OSBS.2014.1.Coquillettidia perturbans.Female.T1","COQPER","Coquillettidia perturbans","species",,"F",20,"virus",1,"Culture","Negative","Y",,,,,"Y","NEON.DOC.014049vE","CAESprotocolA","Connecticut Agricultural Experiment Station","r4iH4e2lsYWuK+qavXE5sQ==",,0,"No known compromise","No known compromise","No known compromise","No known compromise",0,0,0
"ADCAD9619268401B96584134DA2B7F88","D03","OSBS",29.695298,-81.973955,"WGS84",4392.9,34.4,14.5,2014-04-09 13:20:00.0,2014-04-10 15:03:00.0,"2015-01-09","OSBS.2014.14","OSBS.2014.14.CULSAL.F.T","OSBS.2014.14.CULSAL.F.T.07","OSBS.2014.1.Culex salinarius.Female.T7","CULSAL","Culex salinarius","species",,"F",50,"virus",1,"Culture","Negative","Y",,,,,"Y","NEON.DOC.014049vE","CAESprotocolA","Connecticut Agricultural Experiment Station","r4iH4e2lsYWuK+qavXE5sQ==",,0,"No known compromise","No known compromise","No known compromise","No known compromise",0,0,0
"9F7D6DCB6BCA418DB6EF54852EE2C657","D03","OSBS",29.695298,-81.973955,"WGS84",4392.9,34.4,14.5,2014-04-09 13:20:00.0,2014-04-10 15:03:00.0,"2015-01-09","OSBS.2014.14","OSBS.2014.14.CULSAL.F.T","OSBS.2014.14.CULSAL.F.T.02","OSBS.2014.1.Culex salinarius.Female.T2","CULSAL","Culex salinarius","species",,"F",50,"virus",1,"Culture","Negative","Y",,,,,"Y","NEON.DOC.014049vE","CAESprotocolA","Connecticut Agricultural Experiment Station","r4iH4e2lsYWuK+qavXE5sQ==",,0,"No known compromise","No known compromise","No known compromise","No known compromise",0,0,0
"95B6377703F74512A16D6AC1F7C664C9","D03","OSBS",29.695029,-81.974488,"WGS84",4335.3,34.1,14.7,2014-04-09 13:20:00.0,2014-04-10 15:03:00.0,"2015-01-09","OSBS.2014.14","OSBS.2014.14.CULNIG.F.T","OSBS.2014.14.CULNIG.F.T.01","OSBS.2014.1.Culex nigripalpus.Female.T1","CULNIG","Culex nigripalpus","species",,"F",40,"virus",1,"Culture","Negative","Y",,,,,"Y","NEON.DOC.014049vE","CAESprotocolA","Connecticut Agricultural Experiment Station","r4iH4e2lsYWuK+qavXE5sQ==",,0,"No known compromise","No known compromise","No known compromise","No known compromise",0,0,0
"4FC7FFA523E84AF2905A55545E14FEDE","D03","OSBS",29.695298,-81.973955,"WGS84",4392.9,34.4,14.5,2014-04-09 13:20:00.0,2014-04-10 15:03:00.0,"2015-01-09","OSBS.2014.14","OSBS.2014.14.CULSAL.F.T","OSBS.2014.14.CULSAL.F.T.15","OSBS.2014.1.Culex salinarius.Female.T15","CULSAL","Culex salinarius","species",,"F",50,"virus",1,"Culture","Negative","Y",,,,,"Y","NEON.DOC.014049vE","CAESprotocolA","Connecticut Agricultural Experiment Station","r4iH4e2lsYWuK+qavXE5sQ==",,0,"No known compromise","No known compromise","No known compromise","No known compromise",0,0,0
"EC92C1A484DA41649F4019B7BE3708F0","D03","OSBS",29.697594,-81.975244,"WGS84",4349.7,34.1,14.7,2014-04-09 13:20:00.0,2014-04-10 15:03:00.0,"2015-01-09","OSBS.2014.14","OSBS.2014.14.CULERR.F.T","OSBS.2014.14.CULERR.F.T.02","OSBS.2014.1.Culex erraticus.Female.T2","CULERR","Culex erraticus","species",,"F",40,"virus",1,"Culture","Negative","Y",,,,,"Y","NEON.DOC.014049vE","CAESprotocolA","Connecticut Agricultural Experiment Station","r4iH4e2lsYWuK+qavXE5sQ==",,0,"No known compromise","No known compromise","No known compromise","No known compromise",0,0,0
"582A29B43AD6483EB911D2E368D66F41","D03","OSBS",29.695298,-81.973955,"WGS84",4392.9,34.4,14.5,2014-04-09 13:20:00.0,2014-04-10 15:03:00.0,"2015-01-09","OSBS.2014.14","OSBS.2014.14.CULSAL.F.T","OSBS.2014.14.CULSAL.F.T.13","OSBS.2014.1.Culex salinarius.Female.T13","CULSAL","Culex salinarius","species",,"F",50,"virus",1,"Culture","Negative","Y",,,,,"Y","NEON.DOC.014049vE","CAESprotocolA","Connecticut Agricultural Experiment Station","r4iH4e2lsYWuK+qavXE5sQ==",,0,"No known compromise","No known compromise","No known compromise","No known compromise",0,0,0
"6EC92B7502A04231B6B54D99CFB3E75D","D03","OSBS",29.697594,-81.975244,"WGS84",4349.7,34.1,14.7,2014-04-09 13:20:00.0,2014-04-10 15:03:00.0,"2015-01-09","OSBS.2014.14","OSBS.2014.14.CULERR.F.T","OSBS.2014.14.CULERR.F.T.01","OSBS.2014.1.Culex erraticus.Female.T1","CULERR","Culex erraticus","species",,"F",40,"virus",1,"Culture","Negative","Y",,,,,"Y","NEON.DOC.014049vE","CAESprotocolA","Connecticut Agricultural Experiment Station","r4iH4e2lsYWuK+qavXE5sQ==",,0,"No known compromise","No known compromise","No known compromise","No known compromise",0,0,0
"F302C282FA7E4F429B2F0DF0512AC3DA","D03","OSBS",29.696271,-81.984164,"WGS84",3489.5,37.2,11.7,2014-04-23 12:10:00.0,2014-04-24 14:54:00.0,"2015-01-09","OSBS.2014.16","OSBS.2014.16.CULERR.F.T","OSBS.2014.16.CULERR.F.T.06","OSBS.2014.2.Culex erraticus.Female.T6","CULERR","Culex erraticus","species",,"F",50,"virus",1,"Culture","Negative","Y",,,,,"Y","NEON.DOC.014049vE","CAESprotocolA","Connecticut Agricultural Experiment Station","r4iH4e2lsYWuK+qavXE5sQ==",,0,"No known compromise","No known compromise","Other (described in remarks)","No known compromise",0,0,0
"BC920EDB05FA41FAAABF01673BC5BDE6","D03","OSBS",29.698235,-81.985860,"WGS84",3688.1,37.0,11.9,2014-04-23 12:10:00.0,2014-04-24 14:54:00.0,"2015-01-09","OSBS.2014.16","OSBS.2014.16.COQPER.F.T","OSBS.2014.16.COQPER.F.T.11","OSBS.2014.2.Coquillettidia perturbans.Female.T11","COQPER","Coquillettidia perturbans","species",,"F",50,"virus",1,"Culture","Negative","Y",,,,,"Y","NEON.DOC.014049vE","CAESprotocolA","Connecticut Agricultural Experiment Station","r4iH4e2lsYWuK+qavXE5sQ==",,0,"No known compromise","No known compromise","Other (described in remarks)","No known compromise",0,0,0
"9E06808EAC064F59B53B47F3EAB8D37F","D03","OSBS",29.698235,-81.985860,"WGS84",3688.1,37.0,11.9,2014-04-23 12:10:00.0,2014-04-24 14:54:00.0,"2015-01-09","OSBS.2014.16","OSBS.2014.16.COQPER.F.T","OSBS.2014.16.COQPER.F.T.05","OSBS.2014.2.Coquillettidia perturbans.Female.T5","COQPER","Coquillettidia perturbans","species",,"F",50,"virus",1,"Culture","Negative","Y",,,,,"Y","NEON.DOC.014049vE","CAESprotocolA","Connecticut Agricultural Experiment Station","r4iH4e2lsYWuK+qavXE5sQ==",,0,"No known compromise","No known compromise","Other (described in remarks)","No known compromise",0,0,0
"232FDA766C4C4D448C4A38368B380526","D03","OSBS",29.694937,-81.981316,"WGS84",3699.1,37.5,11.3,2014-04-23 12:10:00.0,2014-04-24 14:54:00.0,"2015-01-09","OSBS.2014.16","OSBS.2014.16.CULSAL.F.T","OSBS.2014.16.CULSAL.F.T.02","OSBS.2014.2.Culex salinarius.Female.T2","CULSAL","Culex salinarius","species",,"F",50,"virus",1,"Culture","Negative","Y",,,,,"Y","NEON.DOC.014049vE","CAESprotocolA","Connecticut Agricultural Experiment Station","r4iH4e2lsYWuK+qavXE5sQ==",,0,"No known compromise","No known compromise","Other (described in remarks)","No known compromise",0,0,0
"B947788E37CB470F81B631D66BC1A0E3","D03","OSBS",29.698235,-81.985860,"WGS84",3688.1,37.0,11.9,2014-04-23 12:10:00.0,2014-04-24 14:54:00.0,"2015-01-09","OSBS.2014.16","OSBS.2014.16.COQPER.F.T","OSBS.2014.16.COQPER.F.T.10","OSBS.2014.2.Coquillettidia perturbans.Female.T10","COQPER","Coquillettidia perturbans","species",,"F",50,"virus",1,"Culture","Negative","Y",,,,,"Y","NEON.DOC.014049vE","CAESprotocolA","Connecticut Agricultural Experiment Station","r4iH4e2lsYWuK+qavXE5sQ==",,0,"No known compromise","No known compromise","Other (described in remarks)","No known compromise",0,0,0
"846417BEDEC241F897C46B4F1743E61B","D03","OSBS",29.696271,-81.984164,"WGS84",3489.5,37.2,11.7,2014-04-23 12:10:00.0,2014-04-24 14:54:00.0,"2015-01-09","OSBS.2014.16","OSBS.2014.16.CULERR.F.T","OSBS.2014.16.CULERR.F.T.02","OSBS.2014.2.Culex erraticus.Female.T2","CULERR","Culex erraticus","species",,"F",50,"virus",1,"Culture","Negative","Y",,,,,"Y","NEON.DOC.014049vE","CAESprotocolA","Connecticut Agricultural Experiment Station","r4iH4e2lsYWuK+qavXE5sQ==",,0,"No known compromise","No known compromise","Other (described in remarks)","No known compromise",0,0,0
"6095DDA780C646F0BD8100A555E24F62","D03","OSBS",29.698235,-81.985860,"WGS84",3688.1,37.0,11.9,2014-04-23 12:10:00.0,2014-04-24 14:54:00.0,"2015-01-09","OSBS.2014.16","OSBS.2014.16.COQPER.F.T","OSBS.2014.16.COQPER.F.T.13","OSBS.2014.2.Coquillettidia perturbans.Female.T13","COQPER","Coquillettidia perturbans","species",,"F",50,"virus",1,"Culture","Negative","Y",,,,,"Y","NEON.DOC.014049vE","CAESprotocolA","Connecticut Agricultural Experiment Station","r4iH4e2lsYWuK+qavXE5sQ==",,0,"No known compromise","No known compromise","Other (described in remarks)","No known compromise",0,0,0
"37EC8922373041859924EF58E998EA90","D03","OSBS",29.696271,-81.984164,"WGS84",3489.5,37.2,11.7,2014-04-23 12:10:00.0,2014-04-24 14:54:00.0,"2015-01-09","OSBS.2014.16","OSBS.2014.16.CULERR.F.T","OSBS.2014.16.CULERR.F.T.09","OSBS.2014.2.Culex erraticus.Female.T9","CULERR","Culex erraticus","species",,"F",50,"virus",1,"Culture","Negative","Y",,,,,"Y","NEON.DOC.014049vE","CAESprotocolA","Connecticut Agricultural Experiment Station","r4iH4e2lsYWuK+qavXE5sQ==",,0,"No known compromise","No known compromise","Other (described in remarks)","No known compromise",0,0,0
"AFB3AF4EE27F4506B57836BECB501B7B","D03","OSBS",29.696271,-81.984164,"WGS84",3489.5,37.2,11.7,2014-04-23 12:10:00.0,2014-04-24 14:54:00.0,"2015-01-09","OSBS.2014.16","OSBS.2014.16.CULERR.F.T","OSBS.2014.16.CULERR.F.T.08","OSBS.2014.2.Culex erraticus.Female.T8","CULERR","Culex erraticus","species",,"F",50,"virus",1,"Culture","Negative","Y",,,,,"Y","NEON.DOC.014049vE","CAESprotocolA","Connecticut Agricultural Experiment Station","r4iH4e2lsYWuK+qavXE5sQ==",,0,"No known compromise","No known compromise","Other (described in remarks)","No known compromise",0,0,0
"13CED142F62F4488981B2BA6998DC53E","D03","OSBS",29.698235,-81.985860,"WGS84",3688.1,37.0,11.9,2014-04-23 12:10:00.0,2014-04-24 14:54:00.0,"2015-01-09","OSBS.2014.16","OSBS.2014.16.COQPER.F.T","OSBS.2014.16.COQPER.F.T.07","OSBS.2014.2.Coquillettidia perturbans.Female.T7","COQPER","Coquillettidia perturbans","species",,"F",50,"virus",1,"Culture","Negative","Y",,,,,"Y","NEON.DOC.014049vE","CAESprotocolA","Connecticut Agricultural Experiment Station","r4iH4e2lsYWuK+qavXE5sQ==",,0,"No known compromise","No known compromise","Other (described in remarks)","No known compromise",0,0,0
"640643E5207542779D5ADF8BF9A33CBE","D03","OSBS",29.696271,-81.984164,"WGS84",3489.5,37.2,11.7,2014-04-23 12:10:00.0,2014-04-24 14:54:00.0,"2015-01-09","OSBS.2014.16","OSBS.2014.16.CULERR.F.T","OSBS.2014.16.CULERR.F.T.04","OSBS.2014.2.Culex erraticus.Female.T4","CULERR","Culex erraticus","species",,"F",50,"virus",1,"Culture","Negative","Y",,,,,"Y","NEON.DOC.014049vE","CAESprotocolA","Connecticut Agricultural Experiment Station","r4iH4e2lsYWuK+qavXE5sQ==",,0,"No known compromise","No known compromise","Other (described in remarks)","No known compromise",0,0,0
"2A377A90C1DB46D09AD4C188D0690288","D03","OSBS",29.696271,-81.984164,"WGS84",3489.5,37.2,11.7,2014-04-23 12:10:00.0,2014-04-24 14:54:00.0,"2015-01-09","OSBS.2014.16","OSBS.2014.16.CULERR.F.T","OSBS.2014.16.CULERR.F.T.10","OSBS.2014.2.Culex erraticus.Female.T10","CULERR","Culex erraticus","species",,"F",50,"virus",1,"Culture","Negative","Y",,,,,"Y","NEON.DOC.014049vE","CAESprotocolA","Connecticut Agricultural Experiment Station","r4iH4e2lsYWuK+qavXE5sQ==",,0,"No known compromise","No known compromise","Other (described in remarks)","No known compromise",0,0,0
"B8E1EA5C872F4C0087A530D3106CE3F8","D03","OSBS",29.698235,-81.985860,"WGS84",3688.1,37.0,11.9,2014-04-23 12:10:00.0,2014-04-24 14:54:00.0,"2015-01-09","OSBS.2014.16","OSBS.2014.16.COQPER.F.T","OSBS.2014.16.COQPER.F.T.12","OSBS.2014.2.Coquillettidia perturbans.Female.T12","COQPER","Coquillettidia perturbans","species",,"F",50,"virus",1,"Culture","Negative","Y",,,,,"Y","NEON.DOC.014049vE","CAESprotocolA","Connecticut Agricultural Experiment Station","r4iH4e2lsYWuK+qavXE5sQ==",,0,"No known compromise","No known compromise","Other (described in remarks)","No known compromise",0,0,0
"C36042DB3A414086A79D15BD3C3AA863","D03","OSBS",29.698235,-81.985860,"WGS84",3688.1,37.0,11.9,2014-04-23 12:10:00.0,2014-04-24 14:54:00.0,"2015-01-09","OSBS.2014.16","OSBS.2014.16.COQPER.F.T","OSBS.2014.16.COQPER.F.T.04","OSBS.2014.2.Coquillettidia perturbans.Female.T4","COQPER","Coquillettidia perturbans","species",,"F",50,"virus",1,"Culture","Negative","Y",,,,,"Y","NEON.DOC.014049vE","CAESprotocolA","Connecticut Agricultural Experiment Station","r4iH4e2lsYWuK+qavXE5sQ==",,0,"No known compromise","No known compromise","Other (described in remarks)","No known compromise",0,0,0
